chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr9	37305714	37305814	3047523	0	+	0.37	(0.354,0.384]	chr9	297574	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ZCCHC7	ENSG00000147905.18	ENST00000336755.10:ENST00000488607.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	13	2	3.68517	3.83066	3.97615	0.00172998	5.14099e-4	0.0263516	0.0191197
chr9	72241298	72241398	3063097	0	+	0.36	(0.354,0.384]	chr9	298891	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GDA	ENSG00000119125.17	ENST00000545168.5:ENST00000376986.5	protein_coding	protein_coding	protein_coding	protein_coding	2	13	2	3.68517	3.83066	3.97615	0.00172998	5.14099e-4	0.0263516	0.0191197
chr11	17135159	17135259	3664179	0	-	0.38	(0.354,0.384]	chr11	366932	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	PIK3C2A	ENSG00000011405.13	ENST00000265970.11	protein_coding	protein_coding	protein_coding	protein_coding	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr17	50994956	50995056	5062340	0	-	0.38	(0.354,0.384]	chr17	530710	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	SPAG9	ENSG00000008294.21	ENST00000262013.12:ENST00000510283.5:ENST00000357122.8:ENST00000505173.5:ENST00000506483.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr7	75189310	75189407	2636368	0	-	0.360825	(0.354,0.384]	chr7	263457	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	GTF2IP1	ENSG00000277053.4	ENST00000618412.4:ENST00000621948.4:ENST00000616377.4	transcribed_unprocessed_pseudogene	retained_intron	transcribed_unprocessed_pseudogene	retained_intron:processed_transcript	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr7	105565366	105565457	2490489	0	+	0.373626	(0.354,0.384]	chr7	251337	2	CDS	CDS:EXON_MRNA	RINT1	ENSG00000135249.8	ENST00000257700.7	protein_coding	protein_coding	protein_coding	protein_coding	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr9	92257191	92257288	3179111	0	-	0.381443	(0.354,0.384]	chr9	312670	5	EXON_MRNA	EXON_MRNA:SS3_PROX:INTRON	IARS1	ENSG00000196305.19	ENST00000375643.7:ENST00000443024.7:ENST00000683565.1:ENST00000682756.1:ENST00000684542.1:ENST00000683793.1:ENST00000682141.1:ENST00000682156.1:ENST00000627121.3:ENST00000683469.1:ENST00000682533.1:ENST00000472894.2:ENST00000684757.1:ENST00000684445.1:ENST00000683376.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr9	100310198	100310298	3193386	0	-	0.37	(0.354,0.384]	chr9	314060	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	TEX10	ENSG00000136891.14	ENST00000535814.5:ENST00000374902.9	protein_coding	protein_coding	protein_coding	protein_coding	2	13	2	3.76052	3.8305	3.90048	0.00141248	6.45292e-4	0.0359437	0.0143148
chr1	957025	957098	271864	0	-	0.589041	(0.586,1]	chr1	32633	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	NOC2L	ENSG00000188976.11	ENST00000327044.7:ENST00000477976.5:ENST00000487214.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	6	67	2	3.44977	3.8296	4.20943	3.41071e-5	1.23945e-7	0.00179247	4.66551e-5
chr19	58546296	58546396	5301657	0	+	0.38	(0.354,0.384]	chr19	564608	4	SS5_PROX	SS5_PROX:INTRON	TRIM28	ENSG00000130726.12	ENST00000253024.10:ENST00000594806.5:ENST00000341753.10	protein_coding	protein_coding	protein_coding	protein_coding	4	21	2	3.52542	3.8290550000000003	4.13269	6.66956e-4	1.53781e-5	0.0232031	9.9906e-4
chr16	30067366	30067449	4683155	0	+	0.614458	(0.586,1]	chr16	479672	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CTD-2515O10.6:ALDOA	ENSG00000285043.3:ENSG00000149925.22	ENST00000338110.11:ENST00000562168.5:ENST00000563060.6:ENST00000564521.6:ENST00000642816.3:ENST00000643777.4:ENST00000567555.1:ENST00000569798.5:ENST00000562679.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	18	205	2	2.98835	3.8285350000000005	4.66872	9.07379e-6	1.2198e-12	0.00119518	1.50357e-9
chr6	31837435	31837535	2090994	0	+	0.45	(0.414,0.45]	chr6	212345	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	XXbac-BPG254B15.11:SNHG32	ENSG00000285565.1:ENSG00000204387.14	ENST00000649802.1:ENST00000375640.7:ENST00000375635.6:ENST00000375638.7:ENST00000375642.6:ENST00000614363.4:ENST00000395789.5:ENST00000375633.5:ENST00000395788.3	lncRNA	lncRNA	lncRNA	lncRNA	20	90	2	3.6681	3.828405	3.98871	1.02038e-7	5.16315e-9	2.05472e-5	3.56573e-6
chr11	6601751	6601851	3649195	0	-	0.47	(0.45,0.49]	chr11	365688	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RRP8	ENSG00000132275.11	ENST00000254605.11:ENST00000534343.1:ENST00000533907.1:ENST00000530762.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	23	2	3.48989	3.82828	4.16667	5.44457e-4	1.01031e-5	0.0126018	0.00128295
chr2	86457071	86457171	640070	0	+	0.22	[0,0.29]	chr2	74942	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	KDM3A	ENSG00000115548.17	ENST00000409064.5	protein_coding	protein_coding	protein_coding	protein_coding	6	27	2	3.37733	3.8281799999999997	4.27903	5.08309e-4	9.8239200000000011e-07	0.0190387	1.22956e-4
chr19	54455866	54455966	5295078	0	+	0.64	(0.586,1]	chr19	563386	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	LENG8	ENSG00000167615.17	ENST00000326764.10:ENST00000376514.6:ENST00000610347.1	protein_coding	protein_coding	protein_coding	protein_coding	12	120	2	3.66997	3.82749	3.98501	2.42045e-7	1.49686e-8	7.8663e-5	4.39445e-6
chr3	184319801	184319899	1207300	0	+	0.581633	(0.53,0.586]	chr3	131771	1	CDS	CDS:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	EIF4G1	ENSG00000114867.22	ENST00000414031.5:ENST00000392537.6:ENST00000450424.5:ENST00000435046.7:ENST00000346169.7:ENST00000342981.8:ENST00000424196.5:ENST00000411531.5:ENST00000444861.5:ENST00000484862.5:ENST00000676206.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	29	2	3.28747	3.8270999999999997	4.3667299999999996	0.0010614	1.06682e-6	0.0306894	1.31411e-4
chr7	128338249	128338342	2702576	0	-	0.408602	(0.384,0.414]	chr7	269085	1	CDS	CDS:EXON_MRNA:SS5_PROX:INTRON	RBM28	ENSG00000106344.8	ENST00000223073.6:ENST00000415472.6:ENST00000478061.5:ENST00000459726.1	protein_coding	protein_coding	protein_coding	protein_coding	6	30	2	3.67474	3.826575	3.97841	5.3326e-5	5.32109e-6	0.00427281	4.44144e-4
chr17	28747212	28747264	4881322	0	+	0.538462	(0.53,0.586]	chr17	505882	1	CDS	CDS:UTR5:EXON_MRNA	TRAF4	ENSG00000076604.15	ENST00000262395.10:ENST00000461195.5:ENST00000444415.7:ENST00000394925.5:ENST00000584944.5:ENST00000454852.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	27	2	3.64225	3.82529	4.00833	1.49134e-4	1.64776e-5	0.00528373	0.00186273
chr22	19720820	19720874	5576115	0	+	0.555556	(0.53,0.586]	chr22	603881	2	CDS	CDS:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	SEPTIN5:SEPT5-GP1BB	ENSG00000184702.20:ENSG00000284874.1	ENST00000455784.7:ENST00000383045.7:ENST00000438754.6:ENST00000431044.5:ENST00000395109.6:ENST00000413258.1:ENST00000480423.5:ENST00000470814.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	27	2	3.69246	3.825205	3.95795	1.21901e-4	2.08324e-5	0.00753121	0.00128849
chr5	150446701	150446801	2031089	0	-	0.54	(0.53,0.586]	chr5	205387	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	RPS14	ENSG00000164587.13	ENST00000407193.7:ENST00000401695.8:ENST00000521466.5:ENST00000519690.1:ENST00000312037.6:ENST00000518139.5:ENST00000519855.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	27	2	3.69246	3.825205	3.95795	1.21901e-4	2.08324e-5	0.00753121	0.00128849
chr1	142242	142338	269212	0	-	0.458333	(0.45,0.49]	chr1	32220	9	EXON_LNCRNA	EXON_LNCRNA	RP11-34P13.13	ENSG00000241860.7	ENST00000484859.1	lncRNA	lncRNA	lncRNA	lncRNA	2	15	2	3.31595	3.824955	4.33396	0.00631186	5.32906e-5	0.0691436	0.00427281
chr1	1052315	1052408	801	0	+	0.462366	(0.45,0.49]	chr1	210	1	INTRON	INTRON	AGRN	ENSG00000188157.15	ENST00000379370.7	protein_coding	protein_coding	protein_coding	protein_coding	2	15	2	3.31595	3.824955	4.33396	0.00631186	5.32906e-5	0.0691436	0.00427281
chrX	151970120	151970184	5909054	0	-	0.59375	(0.586,1]	chrX	639190	2	UTR3	UTR3:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	GABRE	ENSG00000102287.19	ENST00000370328.4:ENST00000441219.5:ENST00000465405.1:ENST00000491339.1:ENST00000417300.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	48	2	3.45268	3.82481	4.19694	1.676e-4	1.30048e-6	0.00558025	2.84575e-4
chr11	17228472	17228569	3524062	0	+	0.463918	(0.45,0.49]	chr11	349202	3	EXON_PSEUDO	EXON_PSEUDO	RP11-452G18.2	ENSG00000197149.5	ENST00000494359.1	processed_pseudogene	processed_pseudogene	processed_pseudogene	processed_pseudogene	2	15	2	3.36493	3.82449	4.28405	0.00562689	6.45733e-5	0.0934596	0.00291167
chr14	49779611	49779711	4220926	0	+	0.46	(0.45,0.49]	chr14	429855	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	KLHDC2	ENSG00000165516.11	ENST00000554589.5:ENST00000555443.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	15	2	3.36493	3.82449	4.28405	0.00562689	6.45733e-5	0.0934596	0.00291167
chr15	90907895	90907995	4504456	0	+	0.47	(0.45,0.49]	chr15	458411	4	SS5_PROX	SS5_PROX:INTRON	MAN2A2	ENSG00000196547.15	ENST00000560451.5:ENST00000558161.5:ENST00000559717.6:ENST00000560192.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	15	2	3.36493	3.82449	4.28405	0.00562689	6.45733e-5	0.0934596	0.00291167
chr8	144790872	144790970	3016579	0	-	0.459184	(0.45,0.49]	chr8	294733	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL8	ENSG00000161016.18	ENST00000531975.5:ENST00000529163.5:ENST00000526668.5:ENST00000528957.6:ENST00000394920.6:ENST00000262584.7:ENST00000532702.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	2	15	2	3.36493	3.82449	4.28405	0.00562689	6.45733e-5	0.0934596	0.00291167
chr1	26238964	26239063	33083	0	+	0.292929	(0.29,0.323]	chr1	5016	43	INTRON	INTRON	CEP85	ENSG00000130695.16	ENST00000451429.8:ENST00000640292.2:ENST00000252992.8	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr1	35176474	35176574	322579	0	-	0.3	(0.29,0.323]	chr1	40781	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	SFPQ	ENSG00000116560.11	ENST00000470472.5:ENST00000468598.5:ENST00000471991.5:ENST00000485365.1:ENST00000466213.5	protein_coding	nonsense_mediated_decay	protein_coding	nonsense_mediated_decay:processed_transcript	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr10	125794779	125794879	3499813	0	-	0.31	(0.29,0.323]	chr10	345753	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	UROS	ENSG00000188690.15	ENST00000484541.5:ENST00000368786.5:ENST00000368797.10:ENST00000462490.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr11	120437382	120437482	3629063	0	+	0.3	(0.29,0.323]	chr11	362734	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ARHGEF12	ENSG00000196914.9	ENST00000397843.7:ENST00000356641.7:ENST00000532993.5:ENST00000529970.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr17	62536437	62536537	4940981	0	+	0.31	(0.29,0.323]	chr17	513491	1	SS5_PROX	SS5_PROX:INTRON	TLK2	ENSG00000146872.19	ENST00000582809.5:ENST00000684213.1:ENST00000346027.10:ENST00000326270.13:ENST00000343388.11:ENST00000682827.1:ENST00000581041.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr2	197418588	197418657	1004944	0	-	0.304348	(0.29,0.323]	chr2	110403	1	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SF3B1	ENSG00000115524.17	ENST00000335508.11:ENST00000470268.2:ENST00000482158.1:ENST00000409915.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr7	86939909	86940009	2642754	0	-	0.31	(0.29,0.323]	chr7	264278	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ELAPOR2	ENSG00000164659.15	ENST00000450689.7:ENST00000444627.5:ENST00000394714.6:ENST00000416314.5:ENST00000423294.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	12	2	3.5471	3.8232600000000003	4.09942	0.0036666	3.55496e-4	0.0456555	0.0154266
chr6	34757840	34757940	2093517	0	+	0.45	(0.414,0.45]	chr6	213305	1	CDS_START	CDS_START:CDS:EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNRPC	ENSG00000124562.10	ENST00000244520.10:ENST00000374018.5:ENST00000374017.3	protein_coding	protein_coding	protein_coding	protein_coding	6	31	2	3.74616	3.823175	3.90019	2.42324e-5	9.63558e-6	0.00143294	0.00125283
chr7	2364323	2364371	2399199	0	+	0.416667	(0.414,0.45]	chr7	241061	1	EXON_MRNA	EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	EIF3B	ENSG00000106263.18	ENST00000431643.5:ENST00000360876.9:ENST00000413917.5:ENST00000397011.2:ENST00000463229.2:ENST00000468250.1:ENST00000463026.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	31	2	3.74616	3.823175	3.90019	2.42324e-5	9.63558e-6	0.00143294	0.00125283
chr1	145647174	145647267	157572	0	+	0.290323	(0.29,0.323]	chr1	18707	1	CDS	CDS:UTR3:EXON_MRNA	GPR89A	ENSG00000117262.19	ENST00000313835.14:ENST00000460277.5:ENST00000466593.5:ENST00000534502.5:ENST00000493684.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr1	162794042	162794139	181258	0	+	0.309278	(0.29,0.323]	chr1	23280	8	INTRON	INTRON	HSD17B7	ENSG00000132196.16	ENST00000254521.8	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr12	26300	26400	3897764	0	-	0.3	(0.29,0.323]	chr12	396975	1	SS5_PROX	SS5_PROX:INTRON	WASH8P	ENSG00000226210.3	ENST00000400706.3	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr16	58547465	58547565	4813196	0	-	0.31	(0.29,0.323]	chr16	496695	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CNOT1	ENSG00000125107.19	ENST00000317147.10:ENST00000569240.5:ENST00000567188.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr2	38568134	38568190	861033	0	-	0.321429	(0.29,0.323]	chr2	95914	2	UTR3	UTR3:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	HNRNPLL	ENSG00000143889.16	ENST00000449105.8:ENST00000358367.8:ENST00000608859.5:ENST00000272249.7:ENST00000409328.5:ENST00000441689.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr2	152672877	152672977	962114	0	-	0.31	(0.29,0.323]	chr2	107250	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PRPF40A	ENSG00000196504.19	ENST00000410080.8:ENST00000354363.11:ENST00000545856.7	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr21	36337006	36337106	5524621	0	+	0.31	(0.29,0.323]	chr21	597077	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	MORC3	ENSG00000159256.13	ENST00000492336.5:ENST00000400485.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr4	174299210	174299310	1563007	0	+	0.32	(0.29,0.323]	chr4	163843	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	CEP44	ENSG00000164118.13	ENST00000505124.5:ENST00000503780.6:ENST00000514712.5:ENST00000515299.5	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr5	75358998	75359069	1794855	0	+	0.295775	(0.29,0.323]	chr5	183428	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HMGCR	ENSG00000113161.17	ENST00000287936.9:ENST00000343975.9:ENST00000514315.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr5	141534234	141534334	2024460	0	-	0.31	(0.29,0.323]	chr5	204464	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	DIAPH1	ENSG00000131504.17	ENST00000389054.8:ENST00000389057.9	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr8	123809016	123809116	2851312	0	+	0.32	(0.29,0.323]	chr8	281803	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	FAM91A1	ENSG00000176853.16	ENST00000334705.12:ENST00000521166.5:ENST00000518333.1:ENST00000520246.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	12	2	3.629	3.82287	4.01674	0.00302413	4.55197e-4	0.0585258	0.0111156
chr6	85622281	85622381	2312696	0	-	0.52	(0.49,0.53]	chr6	233347	4	SS5_PROX	SS5_PROX:INTRON	RP11-321N4.5:SYNCRIP	ENSG00000271793.2:ENSG00000135316.19	ENST00000684462.1:ENST00000616122.5:ENST00000355238.11:ENST00000678878.1:ENST00000677646.1:ENST00000676630.1:ENST00000678618.1:ENST00000676542.1:ENST00000444272.2:ENST00000676688.1:ENST00000677514.1:ENST00000678589.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	12	58	2	3.74451	3.82231	3.90011	7.94658e-7	1.80078e-7	1.95335e-4	3.25949e-5
chr10	119858940	119859025	3493765	0	-	0.270588	[0,0.29]	chr10	345322	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MCMBP	ENSG00000197771.13	ENST00000360003.7:ENST00000369077.4:ENST00000466047.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	12	2	3.5483	3.822285	4.09627	0.00365623	3.58853e-4	0.0456555	0.0154433
chr2	61236073	61236160	886715	0	-	0.206897	[0,0.29]	chr2	98792	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	USP34	ENSG00000115464.15	ENST00000398571.7:ENST00000463046.5:ENST00000453734.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	12	2	3.5483	3.822285	4.09627	0.00365623	3.58853e-4	0.0456555	0.0154433
chr8	94866057	94866157	2820120	0	+	0.2	[0,0.29]	chr8	279893	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	INTS8	ENSG00000164941.14	ENST00000523731.6:ENST00000524333.5:ENST00000520526.5:ENST00000520315.5:ENST00000520853.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	12	2	3.5483	3.822285	4.09627	0.00365623	3.58853e-4	0.0456555	0.0154433
chr15	90910292	90910392	4504482	0	+	0.6	(0.586,1]	chr15	458420	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MAN2A2	ENSG00000196547.15	ENST00000560451.5:ENST00000558161.5:ENST00000559717.6:ENST00000560192.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	30	2	3.34472	3.82196	4.2992	0.00228956	1.53805e-5	0.0502517	9.9906e-4
chr1	100125781	100125881	403495	0	-	0.27	[0,0.29]	chr1	49216	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	SASS6	ENSG00000156876.10	ENST00000287482.6	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr13	27254119	27254219	4048702	0	+	0.25	[0,0.29]	chr13	415287	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RPL21	ENSG00000122026.11	ENST00000473558.5:ENST00000311549.11:ENST00000461690.5:ENST00000272274.8:ENST00000319826.8:ENST00000326092.8:ENST00000493317.1:ENST00000483765.5:ENST00000466550.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr14	61721654	61721738	4240026	0	+	0.261905	[0,0.29]	chr14	431817	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HIF1A	ENSG00000100644.17	ENST00000337138.9	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr2	32401623	32401723	571055	0	+	0.23	[0,0.29]	chr2	69329	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	BIRC6	ENSG00000115760.14	ENST00000421745.6:ENST00000648282.1	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr2	86171107	86171207	910588	0	-	0.28	[0,0.29]	chr2	101559	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	IMMT	ENSG00000132305.21	ENST00000449247.6:ENST00000254636.9:ENST00000410111.8:ENST00000442664.6:ENST00000474969.5:ENST00000409258.2:ENST00000460081.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr3	172782231	172782331	1196020	0	+	0.29	[0,0.29]	chr3	130267	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ECT2	ENSG00000114346.14	ENST00000232458.9:ENST00000540509.5:ENST00000392692.8:ENST00000441497.6:ENST00000444250.1	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr4	165338778	165338878	1560121	0	+	0.28	[0,0.29]	chr4	163622	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	MSMO1	ENSG00000052802.13	ENST00000507013.5:ENST00000261507.11:ENST00000393766.6:ENST00000504317.1	protein_coding	protein_coding	protein_coding	protein_coding	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr5	111506379	111506479	1997963	0	-	0.26	[0,0.29]	chr5	201826	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	STARD4	ENSG00000164211.13	ENST00000296632.8:ENST00000512160.5:ENST00000511137.5:ENST00000502931.5:ENST00000505803.5:ENST00000502322.5:ENST00000509887.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
chr7	107901817	107901917	2493716	0	+	0.29	[0,0.29]	chr7	251742	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	DLD	ENSG00000091140.14	ENST00000417551.5:ENST00000415325.5:ENST00000639772.1:ENST00000440410.5:ENST00000437604.6:ENST00000205402.10:ENST00000460577.5:ENST00000494441.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	2	12	2	3.62588	3.8219200000000004	4.01796	0.0030464	4.53542e-4	0.0585258	0.0111156
