chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr16	22519919	22520019	4670719	0	+	0.71	(0.58,1]	chr16	478043	56	INTRON	INTRON	NPIPB5	ENSG00000243716.10	ENST00000543407.5	protein_coding	protein_coding	protein_coding	protein_coding	6	45	2	2.94967	3.048275	3.14688	0.00195272	9.57531e-4	0.103898	0.0858768
chr9	65386646	65386745	3054068	0	+	0.575758	(0.525,0.58]	chr9	298112	4	INTRON	INTRON	CH17-322D16.1	ENSG00000287329.1	ENST00000655595.1	lncRNA	lncRNA	lncRNA	lncRNA	8	29	2	2.60411	3.047155	3.4902	0.0043456	3.38854e-4	0.148407	0.0515268
chr22	20122797	20122897	5577363	0	+	0.57	(0.525,0.58]	chr22	604126	1	SS5_PROX	SS5_PROX:INTRON	RANBP1	ENSG00000099901.17	ENST00000435265.5:ENST00000430524.6:ENST00000402752.5:ENST00000331821.7:ENST00000423859.5:ENST00000418705.2:ENST00000448394.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	18	62	2	2.81416	3.044455	3.27475	3.62422e-4	1.24686e-4	0.0268817	0.0252772
chr21	44862031	44862130	5569406	0	-	0.616162	(0.58,1]	chr21	602801	2	INTRON	INTRON	PTTG1IP	ENSG00000183255.12	ENST00000397887.7:ENST00000330938.8:ENST00000474737.5:ENST00000494690.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	8	56	2	2.68359	3.04205	3.40051	0.00301437	1.40074e-4	0.115234	0.0276296
chr5	134925357	134925457	1863199	0	+	0.38	(0.35,0.38]	chr5	189192	145	INTRON	INTRON	PCBD2	ENSG00000132570.15	ENST00000254908.11:ENST00000510013.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	50	96	2	2.47764	3.040385	3.60313	5.9465e-4	1.4247e-5	0.0385555	0.00469735
chr16	88454277	88454377	4750753	0	+	0.71	(0.58,1]	chr16	486271	2	INTRON	INTRON	ZFPM1	ENSG00000179588.9	ENST00000562417.1	protein_coding	retained_intron	protein_coding	retained_intron	4	32	2	2.96241	3.04031	3.11821	0.00415082	0.00268188	0.194844	0.144193
chr19	1882003	1882103	5307076	0	-	0.6	(0.58,1]	chr19	565754	3	EXON_MRNA	EXON_MRNA:SS3_PROX:INTRON	ABHD17A	ENSG00000129968.17	ENST00000676686.1:ENST00000292577.12:ENST00000250974.9:ENST00000588598.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	32	2	2.96241	3.04031	3.11821	0.00415082	0.00268188	0.194844	0.144193
chr19	40348671	40348768	5270937	0	+	0.71134	(0.58,1]	chr19	558446	1	UTR5	UTR5:EXON_MRNA:EXON_LNCRNA:SS5_ADJ:SS5_PROX:INTRON	PLD3	ENSG00000105223.20	ENST00000598962.5:ENST00000409419.5:ENST00000409587.5:ENST00000594085.5:ENST00000409735.9:ENST00000356508.9	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	4	32	2	2.96241	3.04031	3.11821	0.00415082	0.00268188	0.194844	0.144193
chr4	102827190	102827258	1664437	0	-	0.75	(0.58,1]	chr4	172489	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	UBE2D3	ENSG00000109332.20	ENST00000453744.7:ENST00000394803.9:ENST00000394801.8:ENST00000503742.5:ENST00000321805.11:ENST00000338145.7:ENST00000349311.12:ENST00000505307.5:ENST00000503282.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	32	2	2.96241	3.04031	3.11821	0.00415082	0.00268188	0.194844	0.144193
chr7	1452586	1452686	2558908	0	-	0.66	(0.58,1]	chr7	257291	19	INTRON	INTRON	MICALL2	ENSG00000164877.19	ENST00000472100.5:ENST00000297508.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	32	2	2.96241	3.04031	3.11821	0.00415082	0.00268188	0.194844	0.144193
chr21	9823510	9823609	5543999	0	-	0.575758	(0.525,0.58]	chr21	600017	68	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	132	419	2	2.17097	3.0395700000000003	3.90817	9.58256e-4	4.59668e-8	0.0543179	3.78339e-5
chr9	136668462	136668556	3131020	0	+	0.670213	(0.58,1]	chr9	307556	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	EGFL7	ENSG00000172889.16	ENST00000308874.12:ENST00000406555.7:ENST00000490469.5:ENST00000371698.3	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	10	70	2	2.90525	3.03926	3.17327	8.48366e-4	2.41626e-4	0.049554	0.0401042
chr4	776965	777065	1571326	0	-	0.34	(0.32,0.35]	chr4	164750	90	INTRON	INTRON	RP11-440L14.1	ENSG00000249592.6	ENST00000652800.1	lncRNA	lncRNA	lncRNA	lncRNA	10	20	2	2.63603	3.03819	3.44035	0.00435466	0.00144427	0.148649	0.134059
chr9	136671925	136672006	3131065	0	+	0.716049	(0.58,1]	chr9	307583	1	CDS	CDS:EXON_MRNA	EGFL7	ENSG00000172889.16	ENST00000308874.12:ENST00000406555.7:ENST00000371698.3	protein_coding	protein_coding	protein_coding	protein_coding	10	68	2	2.57095	3.0365	3.50205	0.00310509	4.41696e-5	0.118106	0.0114914
chr12	53669147	53669244	3953528	0	-	0.56701	(0.525,0.58]	chr12	403489	1	CDS	CDS:UTR5:EXON_MRNA	ATP5MC2	ENSG00000135390.21	ENST00000394349.9:ENST00000495596.5:ENST00000549748.2:ENST00000552120.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	23	2	2.76692	3.036435	3.30595	0.00411457	0.00158388	0.143991	0.143515
chr16	68122553	68122648	4711526	0	+	0.484211	(0.48,0.525]	chr16	483671	7	CDS	CDS:EXON_MRNA:EXON_LNCRNA	NFATC3	ENSG00000072736.19	ENST00000346183.8:ENST00000349223.9:ENST00000570212.5:ENST00000567152.5:ENST00000535127.2	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	8	24	2	2.74843	3.0358799999999997	3.32333	0.00286197	0.00136032	0.130725	0.111483
chr5	131165105	131165205	2007603	0	-	0.51	(0.48,0.525]	chr5	202412	1	CDS_START	CDS_START:CDS:EXON_MRNA	HINT1	ENSG00000169567.13	ENST00000675372.1:ENST00000304043.10:ENST00000511475.6:ENST00000508495.5:ENST00000506908.2:ENST00000675491.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	12	36	2	2.95891	3.03414	3.10937	0.001364	4.79595e-4	0.130725	0.0331233
chr17	8159384	8159483	4996097	0	-	0.444444	(0.41,0.444]	chr17	521307	82	INTRON	INTRON	RP11-599B13.6	ENSG00000263620.1	ENST00000498285.1	protein_coding	protein_coding	protein_coding	protein_coding	8	21	2	2.69137	3.032905	3.37444	0.00397632	0.00163127	0.147485	0.140255
chr22	20081371	20081469	5576958	0	+	0.632653	(0.58,1]	chr22	604033	6	INTRON	INTRON	DGCR8	ENSG00000128191.16	ENST00000351989.8	protein_coding	protein_coding	protein_coding	protein_coding	10	73	2	2.94515	3.0328	3.12045	7.09844e-4	3.43391e-4	0.0868011	0.0257347
chr17	16441209	16441288	4863573	0	+	0.35443	(0.35,0.38]	chr17	504185	1	EXON_LNCRNA	EXON_LNCRNA:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNHG29	ENSG00000175061.18	ENST00000580180.6:ENST00000660020.1:ENST00000481898.5:ENST00000667979.1:ENST00000663781.1:ENST00000491009.6:ENST00000654778.1:ENST00000497774.6:ENST00000582911.5:ENST00000580770.5:ENST00000655540.1:ENST00000671170.1:ENST00000654561.1:ENST00000654356.1:ENST00000475953.5:ENST00000481027.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	56	113	2	2.83631	3.03252	3.22873	1.0523e-4	7.55079e-5	0.0219927	0.00812246
chr16	1372406	1372504	4759387	0	-	0.714286	(0.58,1]	chr16	487969	4	INTRON	INTRON	UNKL	ENSG00000059145.19	ENST00000389221.9:ENST00000403703.5:ENST00000515195.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	6	46	2	2.97018	3.032085	3.09399	0.00199417	0.00112793	0.170103	0.0599971
chr7	1453985	1454085	2558922	0	-	0.68	(0.58,1]	chr7	257291	33	INTRON	INTRON	MICALL2	ENSG00000164877.19	ENST00000472100.5:ENST00000297508.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	46	2	2.97018	3.032085	3.09399	0.00199417	0.00112793	0.170103	0.0599971
chr19	63974	64072	5302056	0	-	0.5	(0.48,0.525]	chr19	564666	20	EXON_MRNA	EXON_MRNA:INTRON	WASH5P	ENSG00000282458.1	ENST00000632506.1:ENST00000633719.1	transcribed_processed_pseudogene	retained_intron	transcribed_processed_pseudogene	retained_intron:processed_transcript	10	29	2	2.72649	3.031925	3.33736	0.001995	7.57554e-4	0.0894865	0.0872049
chr6	37175332	37175428	2100534	0	+	0.270833	[0,0.283]	chr6	214102	14	UTR3	UTR3:EXON_MRNA	PIM1	ENSG00000137193.14	ENST00000373509.6	protein_coding	protein_coding	protein_coding	protein_coding	20	31	2	2.69047	3.0301	3.36973	0.00136655	7.32178e-4	0.0894115	0.0683037
chr2	87824860	87824959	912645	0	-	0.50505	(0.48,0.525]	chr2	101813	59	INTRON	INTRON	RGPD2	ENSG00000185304.15	ENST00000398146.4:ENST00000638730.1	protein_coding	protein_coding	protein_coding	protein_coding	14	38	2	2.36739	3.0298749999999997	3.69236	0.00457891	5.14583e-5	0.154459	0.0129558
chr6	53347917	53348016	2290086	0	-	0.545455	(0.525,0.58]	chr6	231210	107	INTRON	INTRON	ELOVL5	ENSG00000012660.14	ENST00000304434.11:ENST00000486973.1:ENST00000370913.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	12	42	2	2.77428	3.0289099999999998	3.28354	9.78746e-4	3.24606e-4	0.0545816	0.0499728
chr22	20123291	20123386	5577368	0	+	0.610526	(0.58,1]	chr22	604127	2	INTRON	INTRON	RANBP1	ENSG00000099901.17	ENST00000435265.5:ENST00000430524.6:ENST00000402752.5:ENST00000331821.7:ENST00000423859.5:ENST00000418705.2:ENST00000448394.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	6	43	2	2.60883	3.027515	3.4462	0.00645349	2.46177e-4	0.19087	0.0405241
chr9	94175664	94175764	3077915	0	+	0.33	(0.32,0.35]	chr9	300602	4	SS3_PROX	SS3_PROX:INTRON	MIRLET7A1HG	ENSG00000269929.3	ENST00000652769.1	lncRNA	lncRNA	lncRNA	lncRNA	16	31	2	2.75472	3.02745	3.30018	0.00107042	9.42573e-4	0.102669	0.0580889
chrM	5760	5825	5926987	0	-	0.461538	(0.444,0.48]	chrM	641139	1	EXON_SMALL	EXON_SMALL	MT-TC	ENSG00000210140.1	ENST00000387405.1	Mt_tRNA	Mt_tRNA	Mt_tRNA	Mt_tRNA	36	86	2	2.39346	3.0273700000000003	3.66128	0.00106038	7.57631e-6	0.0576264	0.00286765
chr22	20081567	20081665	5576960	0	+	0.5	(0.48,0.525]	chr22	604033	8	INTRON	INTRON	DGCR8	ENSG00000128191.16	ENST00000351989.8	protein_coding	protein_coding	protein_coding	protein_coding	14	39	2	2.69931	3.02691	3.35451	0.00114717	3.08365e-4	0.0606864	0.0485204
chr14	101762212	101762308	4288194	0	+	0.78125	(0.58,1]	chr14	435680	3	SS5_PROX	SS5_PROX:INTRON	PPP2R5C	ENSG00000078304.19	ENST00000422945.6:ENST00000554442.5:ENST00000556260.6:ENST00000328724.9:ENST00000557268.5	protein_coding	protein_coding	protein_coding	protein_coding	18	123	2	3.02074	3.0263299999999997	3.03192	1.77587e-4	1.25536e-4	0.025438	0.0155746
chr5	86617997	86618055	1812036	0	+	0.568965	(0.525,0.58]	chr5	184543	2	UTR5	UTR5:EXON_MRNA:EXON_LNCRNA:SS5_ADJ:SS5_PROX:INTRON	COX7C	ENSG00000127184.13	ENST00000511472.5:ENST00000247655.4:ENST00000509578.1:ENST00000515763.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	16	57	2	2.97229	3.026005	3.07972	4.46944e-4	2.10208e-4	0.0626203	0.0176976
chr21	9833675	9833774	5544101	0	-	0.636364	(0.58,1]	chr21	600017	170	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	6	43	2	2.67152	3.024255	3.37699	0.00523617	3.41356e-4	0.167492	0.0517334
chr13	91352930	91353030	4087761	0	+	0.48	(0.444,0.48]	chr13	418350	3	SS5_PROX	SS5_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	28	75	2	3.00237	3.023685	3.045	4.15455e-4	6.78845e-5	0.0598002	0.00745597
chr4	721444	721543	1439458	0	+	0.69697	(0.58,1]	chr4	152582	151	INTRON	INTRON	PCGF3	ENSG00000185619.18	ENST00000419774.5:ENST00000362003.9:ENST00000470161.6:ENST00000400151.6:ENST00000440452.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	6	44	2	2.89817	3.022525	3.14688	0.00236089	9.57531e-4	0.103898	0.0979582
chr19	2269744	2269844	5214595	0	+	0.77	(0.58,1]	chr19	548425	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	OAZ1	ENSG00000104904.12	ENST00000590943.6:ENST00000592787.2:ENST00000602676.6:ENST00000581150.6:ENST00000582888.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	14	96	2	2.97948	3.02219	3.0649	3.30937e-4	1.85077e-4	0.0334593	0.025034
chr1	173865962	173866060	463761	0	-	0.346939	(0.32,0.35]	chr1	57977	22	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	GAS5	ENSG00000234741.8	ENST00000651080.1:ENST00000449289.5:ENST00000431268.5:ENST00000436656.5:ENST00000412059.5:ENST00000450589.5:ENST00000452197.5:ENST00000448718.5:ENST00000456812.6:ENST00000414075.5:ENST00000422183.5:ENST00000454068.5:ENST00000650796.1:ENST00000449589.5:ENST00000451607.5:ENST00000422008.5:ENST00000442067.5:ENST00000455838.5:ENST00000416952.5:ENST00000432536.5:ENST00000456293.5:ENST00000443799.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	26	48	2	2.68119	3.02111	3.36103	6.1749e-4	2.5886e-4	0.0420915	0.0392632
chr19	2270244	2270290	5214600	0	+	0.76087	(0.58,1]	chr19	548427	1	INTRON	INTRON	OAZ1	ENSG00000104904.12	ENST00000590943.6:ENST00000592787.2:ENST00000602676.6:ENST00000581150.6:ENST00000582888.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	36	228	2	2.71496	3.020495	3.32603	2.82255e-4	5.87496e-6	0.0223436	0.00233092
chr22	21419059	21419159	5579673	0	+	0.57	(0.525,0.58]	chr22	604487	11	INTRON	INTRON	HIC2	ENSG00000169635.10	ENST00000407464.7	protein_coding	protein_coding	protein_coding	protein_coding	8	30	2	2.91955	3.018835	3.11812	0.00179911	0.0012335	0.156704	0.0639661
chr15	66502011	66502111	4583126	0	-	0.35	(0.32,0.35]	chr15	468083	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	RPL4	ENSG00000174444.15	ENST00000307961.11:ENST00000567229.5:ENST00000568588.5:ENST00000561775.5:ENST00000564647.5:ENST00000566039.5:ENST00000564439.5:ENST00000566622.5:ENST00000569438.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	34	60	2	2.40502	3.01755	3.63008	0.00151428	3.48895e-5	0.0736997	0.00947455
chr21	9823111	9823211	5543995	0	-	0.59	(0.58,1]	chr21	600017	64	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	14	92	2	2.38891	3.016935	3.64496	0.00362913	7.52921e-6	0.132578	0.00285459
chr21	9830486	9830585	5544069	0	-	0.484848	(0.48,0.525]	chr21	600017	138	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	56	142	2	2.15459	3.016395	3.8782	0.00191955	4.85833e-7	0.0858768	2.94814e-4
chr3	195635638	195635733	1216703	0	+	0.726316	(0.58,1]	chr3	132889	4	SS5_PROX	SS5_PROX:INTRON	RP11-141C7.5	ENSG00000282206.1	ENST00000633223.1	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	10	67	2	2.52854	3.015295	3.50205	0.00362505	4.41696e-5	0.132525	0.0114914
chr19	1410379	1410479	5212686	0	+	0.65	(0.58,1]	chr19	548019	3	SS5_PROX	SS5_PROX:INTRON	DAZAP1	ENSG00000071626.17	ENST00000336761.10:ENST00000233078.9:ENST00000592522.5:ENST00000586579.5:ENST00000587079.5:ENST00000592453.2:ENST00000590419.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	8	56	2	2.8613	3.012135	3.16297	0.00154917	4.42316e-4	0.0748684	0.0620679
chr21	9817530	9817630	5543939	0	-	0.62	(0.58,1]	chr21	600017	8	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	40	250	2	2.41289	3.011805	3.61072	9.7061e-4	7.95385e-7	0.0545816	4.47837e-4
chr22	21420259	21420359	5579685	0	+	0.57	(0.525,0.58]	chr22	604487	23	INTRON	INTRON	HIC2	ENSG00000169635.10	ENST00000407464.7	protein_coding	protein_coding	protein_coding	protein_coding	8	29	2	2.77044	3.0117649999999996	3.25309	0.00228268	0.00101244	0.106739	0.0959577
chr19	2201514	2201612	5214096	0	+	0.561224	(0.525,0.58]	chr19	548267	12	INTRON	INTRON	DOT1L	ENSG00000104885.18	ENST00000398665.8	protein_coding	protein_coding	protein_coding	protein_coding	12	42	2	2.82798	3.00979	3.1916	7.69417e-4	5.07486e-4	0.0673185	0.0458442
chr10	70404946	70405046	3295327	0	+	0.49	(0.48,0.525]	chr10	325640	4	SS5_PROX	SS5_PROX:INTRON	EIF4EBP2	ENSG00000148730.7	ENST00000373218.5	protein_coding	protein_coding	protein_coding	protein_coding	8	23	2	2.54673	3.0097750000000003	3.47282	0.00612479	7.09683e-4	0.183921	0.0868011
chr13	113835935	113836035	4189510	0	-	0.49	(0.48,0.525]	chr13	427132	3	SS3_PROX	SS3_PROX:INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	8	23	2	2.54673	3.0097750000000003	3.47282	0.00612479	7.09683e-4	0.183921	0.0868011
chr19	13839836	13839936	5330559	0	-	0.76	(0.58,1]	chr19	570854	161	EXON_LNCRNA	EXON_LNCRNA	MIR23AHG	ENSG00000267519.6	ENST00000587762.2	lncRNA	lncRNA	lncRNA	lncRNA	8	55	2	2.73011	3.008365	3.28662	0.0025418	2.45851e-4	0.103936	0.0404999
chr19	2269844	2269944	5214596	0	+	0.72	(0.58,1]	chr19	548426	1	SS5_PROX	SS5_PROX:INTRON	OAZ1	ENSG00000104904.12	ENST00000590943.6:ENST00000592787.2:ENST00000602676.6:ENST00000581150.6:ENST00000582888.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	12	80	2	2.79053	3.0074449999999997	3.22436	9.70426e-4	1.18324e-4	0.0545816	0.024237
chr13	91353717	91353817	4087769	0	+	0.32	(0.283,0.32]	chr13	418352	4	SS3_PROX	SS3_PROX:INTRON	MIR17HG	ENSG00000215417.13	ENST00000400282.6:ENST00000664987.1	lncRNA	lncRNA	lncRNA	lncRNA	44	77	2	2.91207	3.004455	3.09684	4.80703e-4	8.88956e-5	0.0644957	0.00922833
chr16	85653481	85653580	4748994	0	+	0.606061	(0.58,1]	chr16	486047	44	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000635906.1:ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	4	31	2	2.89031	3.00426	3.11821	0.00527491	0.00268188	0.194844	0.167492
chr19	34389761	34389860	5260763	0	+	0.414141	(0.41,0.444]	chr19	556514	78	INTRON	INTRON	GPI	ENSG00000105220.17	ENST00000588991.7:ENST00000356487.11:ENST00000647446.1:ENST00000586425.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	30	67	2	2.35819	3.0039350000000002	3.64968	0.00165888	1.58325e-5	0.0781812	0.00509757
chr21	9814691	9814789	5543910	0	-	0.622449	(0.58,1]	chr21	600013	8	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651542.1:ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	16	103	2	2.40276	3.00228	3.6018	0.00286143	6.73999e-6	0.111483	0.00263481
chr21	9822015	9822114	5543984	0	-	0.484848	(0.48,0.525]	chr21	600017	53	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	168	421	2	2.01708	3.001715	3.98635	0.00189287	4.91476e-8	0.0858768	3.98719e-5
chr16	30194552	30194645	4683411	0	+	0.666667	(0.58,1]	chr16	479786	4	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SLX1A	ENSG00000132207.18	ENST00000251303.11:ENST00000565081.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	72	2	2.882	3.001225	3.12045	9.42195e-4	3.43391e-4	0.102652	0.0257347
chr22	20080583	20080683	5576950	0	+	0.71	(0.58,1]	chr22	604032	2	SS5_PROX	SS5_PROX:INTRON	DGCR8	ENSG00000128191.16	ENST00000351989.8	protein_coding	protein_coding	protein_coding	protein_coding	8	56	2	2.9025	2.999715	3.09693	0.00132036	5.99165e-4	0.0761896	0.0672886
chr7	22511405	22511504	2589482	0	-	0.393939	(0.38,0.41]	chr7	259700	9	EXON_PSEUDO	EXON_PSEUDO:INTRON	STEAP1B:EEF1A1P6	ENSG00000105889.16:ENSG00000233476.3	ENST00000439708.1:ENST00000434005.1	protein_coding	protein_coding	protein_coding:processed_pseudogene	protein_coding:processed_pseudogene	46	93	2	2.24069	2.99953	3.75837	0.00183292	4.36634e-6	0.0840744	0.00185595
chr16	47504785	47504885	4687864	0	+	0.68	(0.58,1]	chr16	480775	13	INTRON	INTRON	PHKB	ENSG00000102893.16	ENST00000566037.6:ENST00000566044.5:ENST00000299167.12:ENST00000563376.5:ENST00000570047.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	18	115	2	2.6833	2.9966150000000003	3.30993	7.84512e-4	2.7477e-5	0.0463968	0.00805081
chr19	1885251	1885351	5307111	0	-	0.83	(0.58,1]	chr19	565763	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ABHD17A	ENSG00000129968.17	ENST00000676686.1:ENST00000292577.12:ENST00000250974.9	protein_coding	protein_coding	protein_coding	protein_coding	10	67	2	2.76613	2.9956050000000003	3.22508	0.00147974	1.86957e-4	0.0722509	0.0336114
chrX	119871911	119872011	5765374	0	+	0.56	(0.525,0.58]	chrX	626422	1	CDS_START	CDS_START:CDS:EXON_MRNA	NDUFA1	ENSG00000125356.7	ENST00000371437.5	protein_coding	protein_coding	protein_coding	protein_coding	18	58	2	2.48643	2.99535	3.50427	0.00164186	3.42633e-5	0.0781812	0.00932688
chr19	13151513	13151605	5237304	0	+	0.641304	(0.58,1]	chr19	552582	6	INTRON	INTRON	IER2	ENSG00000160888.7	ENST00000292433.4	protein_coding	protein_coding	protein_coding	protein_coding	8	54	2	2.53428	2.994265	3.45425	0.00511603	1.06657e-4	0.165571	0.0222397
chr11	62527101	62527201	3689295	0	-	0.51	(0.48,0.525]	chr11	370973	104	CDS	CDS:EXON_MRNA:INTRON	AHNAK	ENSG00000124942.14	ENST00000533365.5:ENST00000378024.9	protein_coding	protein_coding	protein_coding	protein_coding	28	71	2	2.21803	2.99196	3.76589	0.00305166	4.93111e-6	0.116483	0.00205535
chr16	31187133	31187232	4685457	0	+	0.494949	(0.48,0.525]	chr16	480433	4	EXON_MRNA	EXON_MRNA:SS5_PROX:INTRON	FUS	ENSG00000089280.19	ENST00000380244.7:ENST00000487509.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	22	58	2	2.67239	2.98997	3.30755	5.59978e-4	1.34876e-4	0.0366685	0.0269448
chr5	272017	272113	1734038	0	+	0.8125	(0.58,1]	chr5	177589	2	SS5_PROX	SS5_PROX:INTRON	PDCD6	ENSG00000249915.8	ENST00000618970.4:ENST00000515587.1:ENST00000513582.5:ENST00000264933.9:ENST00000505221.5:ENST00000507528.5:ENST00000509581.5:ENST00000505526.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	10	66	2	2.65222	2.987825	3.32343	0.00229362	1.13546e-4	0.0960708	0.023546
chr2	130163873	130163973	949223	0	-	0.66	(0.58,1]	chr2	106052	1	SS5_PROX	SS5_PROX:INTRON	SMPD4	ENSG00000136699.20	ENST00000351288.10:ENST00000439886.5:ENST00000680679.1:ENST00000681660.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	71	2	2.882	2.9868	3.0916	9.42195e-4	3.88814e-4	0.102652	0.0282933
chr21	9813636	9813736	5543899	0	-	0.55	(0.525,0.58]	chr21	600010	4	SS5_PROX	SS5_PROX:INTRON	LINC01667	ENSG00000280081.4	ENST00000651542.1:ENST00000623919.1:ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	138	441	2	1.86472	2.9861750000000002	4.10763	0.00380921	9.03007e-9	0.135084	8.94487e-6
chr2	131217388	131217488	673418	0	+	0.64	(0.58,1]	chr2	79242	4	SS3_PROX	SS3_PROX:INTRON	POTEE	ENSG00000188219.15	ENST00000683005.1	protein_coding	protein_coding	protein_coding	protein_coding	8	56	2	2.94256	2.98514	3.02772	0.00112816	8.17254e-4	0.093210200000000007	0.0599971
chr9	133257281	133257381	3239016	0	-	0.59	(0.58,1]	chr9	319037	233	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	6	44	2	2.97018	2.9847900000000003	2.9994	0.00199417	0.00162079	0.170103	0.0779072
chr16	85641888	85641987	4748877	0	+	0.575758	(0.525,0.58]	chr16	486041	74	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000635906.1:ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	6	22	2	2.66284	2.984395	3.30595	0.00598627	0.00158388	0.182211	0.143515
chr16	85629729	85629828	4748754	0	+	0.50505	(0.48,0.525]	chr16	486035	160	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1:ENST00000253458.12	protein_coding	protein_coding	protein_coding	protein_coding	6	18	2	2.65964	2.9806749999999997	3.30171	0.00689945	0.0027983	0.198209	0.195252
