chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr9	133255583	133255683	3238999	0	-	0.7	(0.59,1]	chr9	319037	216	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	8	124	2	2.43438	2.9312	3.42802	0.0192393	0.00286692	0.188105	0.0620168
chr16	85576748	85576848	4748222	0	+	0.55	(0.53,0.59]	chr16	486030	200	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	8	62	2	2.80855	2.93066	3.05277	0.00514635	0.00307076	0.0991788	0.0643846
chr17	82150360	82150460	5106162	0	-	0.63	(0.59,1]	chr17	537322	146	INTRON	INTRON	CCDC57	ENSG00000176155.19	ENST00000582040.1	protein_coding	processed_transcript	protein_coding	processed_transcript	8	118	2	2.59673	2.929045	3.26136	0.0131384	0.00426201	0.156496	0.0766641
chr22	21514192	21514255	5646876	0	-	0.555556	(0.53,0.59]	chr22	612882	2	EXON_MRNA	EXON_MRNA:INTRON	PI4KAP2	ENSG00000183506.17	ENST00000450651.5:ENST00000467443.5:ENST00000479693.1	transcribed_unitary_pseudogene	retained_intron	transcribed_unitary_pseudogene	retained_intron:processed_transcript	6	49	2	2.71357	2.92865	3.14373	0.00985779	0.00341872	0.140974	0.0678567
chr17	78125982	78126080	5100005	0	-	0.469388	(0.453,0.49]	chr17	535773	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TMC6	ENSG00000141524.17	ENST00000590602.6:ENST00000392467.7:ENST00000593044.5:ENST00000589553.5:ENST00000591594.5:ENST00000592063.5:ENST00000588792.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	39	2	2.54361	2.927365	3.31112	0.0175837	0.0016869	0.176119	0.0448045
chr16	85577647	85577747	4748231	0	+	0.57	(0.53,0.59]	chr16	486030	209	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	6	48	2	2.79891	2.926945	3.05498	0.00774091	0.00439985	0.122604	0.0783531
chr22	21418859	21418959	5579671	0	+	0.53	(0.49,0.53]	chr22	604487	9	INTRON	INTRON	HIC2	ENSG00000169635.10	ENST00000407464.7	protein_coding	protein_coding	protein_coding	protein_coding	4	28	2	2.7395	2.9257150000000003	3.11193	0.0165708	0.0057969	0.173863	0.0914962
chr16	669552	669606	4628697	0	+	0.537037	(0.53,0.59]	chr16	472635	1	CDS	CDS:EXON_MRNA	RHOT2	ENSG00000140983.14	ENST00000561983.5:ENST00000563134.5:ENST00000315082.9:ENST00000569675.5:ENST00000602564.5:ENST00000562598.5:ENST00000568636.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	4	33	2	2.85273	2.924975	2.99722	0.0126284	0.0076726	0.141835	0.122604
chr22	49628905	49629005	5681862	0	-	0.55	(0.53,0.59]	chr22	617478	1873	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	33	2	2.85273	2.924975	2.99722	0.0126284	0.0076726	0.141835	0.122604
chr9	21373	21472	3135428	0	-	0.555556	(0.53,0.59]	chr9	308320	25	INTRON	INTRON	WASHC1	ENSG00000181404.17	ENST00000442898.5	protein_coding	protein_coding	protein_coding	protein_coding	6	46	2	2.75036	2.9238150000000003	3.09727	0.010033	0.00314956	0.127494	0.0749825
chr14	74735727	74735827	4265995	0	+	0.38	(0.357,0.387]	chr14	433473	9	UTR3	UTR3:EXON_MRNA	FCF1	ENSG00000119616.11	ENST00000341162.8	protein_coding	protein_coding	protein_coding	protein_coding	6	29	2	2.67099	2.92336	3.17573	0.0110743	0.00306833	0.132766	0.0740632
chr19	2270244	2270290	5214600	0	+	0.76087	(0.59,1]	chr19	548427	1	INTRON	INTRON	OAZ1	ENSG00000104904.12	ENST00000590943.6:ENST00000592787.2:ENST00000602676.6:ENST00000581150.6:ENST00000582888.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	10	137	2	2.86675	2.923185	2.97962	0.00677999	0.00538794	0.101033	0.100835
chr8	38918270	38918370	2779144	0	+	0.49	(0.453,0.49]	chr8	276240	2	SS5_PROX	SS5_PROX:INTRON	PLEKHA2	ENSG00000169499.15	ENST00000521746.5:ENST00000519640.5:ENST00000617275.5	protein_coding	protein_coding	protein_coding	protein_coding	6	34	2	2.47116	2.92121	3.37126	0.0188106	0.00136085	0.179456	0.048301
chr16	89300629	89300728	4845233	0	-	0.545455	(0.53,0.59]	chr16	501082	91	INTRON	INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000644784.1	protein_coding	protein_coding	protein_coding	protein_coding	4	35	2	2.66047	2.92109	3.18171	0.0188099	0.00536589	0.184714	0.0874276
chr16	85568054	85568154	4748135	0	+	0.5	(0.49,0.53]	chr16	486030	113	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	4	27	2	2.88616	2.920865	2.95557	0.0111889	0.00890647	0.1475	0.117867
chr16	85567055	85567155	4748125	0	+	0.57	(0.53,0.59]	chr16	486030	103	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	4	34	2	2.78167	2.9203200000000002	3.05897	0.0137938	0.0074525599999999996	0.16136	0.105704
chr16	88917056	88917156	4844267	0	-	0.37	(0.357,0.387]	chr16	501029	150	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	12	53	2	2.53295	2.919725	3.3065	0.0073033	6.21789e-4	0.104362	0.0306332
chr17	82148564	82148664	5106144	0	-	0.52	(0.49,0.53]	chr17	537322	128	INTRON	INTRON	CCDC57	ENSG00000176155.19	ENST00000582040.1	protein_coding	processed_transcript	protein_coding	processed_transcript	8	47	2	2.41235	2.918495	3.42464	0.016176	6.57394e-4	0.165161	0.0314329
chr15	34387294	34387380	4527211	0	-	0.395349	(0.387,0.42]	chr15	460925	4	UTR5	UTR5:EXON_MRNA:SS5_PROX:INTRON	GOLGA8A	ENSG00000175265.18	ENST00000359187.5:ENST00000473125.5:ENST00000432566.6	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	14	71	2	2.79331	2.9172149999999997	3.04112	0.00303053	0.00123222	0.0740632	0.0374229
chr22	22557385	22557477	5649088	0	-	0.586957	(0.53,0.59]	chr22	613177	7	UTR5	UTR5:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PRAME	ENSG00000185686.18	ENST00000398743.6:ENST00000405655.8:ENST00000543184.5:ENST00000398741.5:ENST00000402697.5:ENST00000476336.5:ENST00000406503.1:ENST00000442481.5:ENST00000403441.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	58	429	2	2.58101	2.9172000000000002	3.25339	0.001859	3.16178e-4	0.0575183	0.016267
chr17	82828331	82828431	4973666	0	+	0.5	(0.49,0.53]	chr17	517786	130	INTRON	INTRON	TBCD	ENSG00000141556.22	ENST00000683009.1:ENST00000539345.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	18	103	2	2.83635	2.9137199999999996	2.99109	0.00177451	0.00123677	0.0563538	0.0375265
chr22	49451811	49451911	5680091	0	-	0.61	(0.59,1]	chr22	617478	102	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	6	85	2	2.8472	2.913055	2.97891	0.0106026	0.00959178	0.138176	0.12942
chr22	49638804	49638904	5681961	0	-	0.61	(0.59,1]	chr22	617478	1972	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	8	113	2	2.70752	2.91007	3.11262	0.0100324	0.00602292	0.141165	0.0938653
chr2	27026831	27026928	558359	0	+	0.525773	(0.49,0.53]	chr2	67911	6	UTR3	UTR3:EXON_MRNA	MAPRE3	ENSG00000084764.12	ENST00000233121.7	protein_coding	protein_coding	protein_coding	protein_coding	6	38	2	2.79234	2.90555	3.01876	0.00843463	0.004285	0.127279	0.0768151
chr16	85570253	85570352	4748157	0	+	0.59596	(0.59,1]	chr16	486030	135	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	12	158	2	2.81659	2.901915	2.98724	0.00859568	0.00329011	0.116461	0.0773171
chr19	28543475	28543575	5345194	0	-	0.52	(0.49,0.53]	chr19	573028	83	INTRON	INTRON	AC005307.5	ENSG00000283403.1	ENST00000592347.5	lncRNA	lncRNA	lncRNA	lncRNA	16	108	2	2.29229	2.90064	3.50899	0.0116815	2.29449e-4	0.151301	0.0135895
chr4	10103695	10103795	1579955	0	-	0.59	(0.53,0.59]	chr4	165962	4	SS5_PROX	SS5_PROX:INTRON	WDR1	ENSG00000071127.17	ENST00000499869.7:ENST00000382452.6:ENST00000502702.5:ENST00000508079.1	protein_coding	protein_coding	protein_coding	protein_coding	4	32	2	2.61202	2.89837	3.18472	0.0224417	0.00444495	0.199116	0.0912959
chr16	88966156	88966256	4844758	0	-	0.59	(0.53,0.59]	chr16	501029	641	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	8	58	2	2.59585	2.898275	3.2007	0.0108851	0.00145546	0.130874	0.0507315
chr15	43793083	43793181	4439760	0	+	0.561224	(0.53,0.59]	chr15	452105	1	EXON_MRNA	EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SERF2	ENSG00000140264.21	ENST00000381359.5:ENST00000249786.9:ENST00000409960.6:ENST00000486144.1:ENST00000339624.9:ENST00000403425.5:ENST00000409614.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	32	2	2.6968	2.8954050000000002	3.09401	0.0184215	0.00581208	0.178915	0.105711
chr19	1410479	1410579	5212687	0	+	0.59	(0.53,0.59]	chr19	548019	4	SS5_PROX	SS5_PROX:INTRON	DAZAP1	ENSG00000071626.17	ENST00000336761.10:ENST00000233078.9:ENST00000592522.5:ENST00000586579.5:ENST00000587079.5:ENST00000592453.2:ENST00000590419.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	6	45	2	2.6927	2.894985	3.09727	0.0116387	0.00314956	0.136721	0.0749825
chr6	169767515	169767602	2230387	0	+	0.425287	(0.42,0.453]	chr6	224155	5	INTRON	INTRON	ERMARD	ENSG00000130023.16	ENST00000392095.8	protein_coding	protein_coding	protein_coding	protein_coding	12	62	2	2.54742	2.89405	3.24068	0.00725409	7.05649e-4	0.103861	0.0330143
chr9	133262575	133262675	3239069	0	-	0.56	(0.53,0.59]	chr9	319037	286	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	14	105	2	2.61513	2.893815	3.1725	0.00481329	0.00112223	0.0960824	0.034917
chr9	125236494	125236591	3223068	0	-	0.329897	(0.323,0.357]	chr9	317055	18	UTR3	UTR3:EXON_MRNA	HSPA5	ENSG00000044574.9	ENST00000324460.7:ENST00000681544.1:ENST00000679475.1:ENST00000680494.1:ENST00000680640.1:ENST00000680032.1:ENST00000680234.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	40	158	2	2.87096	2.8912750000000003	2.91159	8.88543e-4	6.80313e-4	0.0377665	0.0259441
chr22	49598706	49598806	5681560	0	-	0.52	(0.49,0.53]	chr22	617478	1571	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	14	82	2	2.707	2.8906	3.0742	0.00369213	0.00121995	0.083137	0.0372341
chr16	22483128	22483227	4670457	0	+	0.393939	(0.387,0.42]	chr16	477976	2	EXON_LNCRNA	EXON_LNCRNA:EXON_PSEUDO	SMG1P1	ENSG00000237296.9	ENST00000309865.11:ENST00000431681.5	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript:transcribed_unprocessed_pseudogene	6	31	2	2.73364	2.88819	3.0427399999999998	0.00934257	0.00437218	0.121187	0.0912959
chr19	13154528	13154623	5237336	0	+	0.515789	(0.49,0.53]	chr19	552587	8	UTR3	UTR3:EXON_MRNA	IER2	ENSG00000160888.7	ENST00000292433.4:ENST00000588173.1	protein_coding	protein_coding	protein_coding	protein_coding	4	27	2	2.7395	2.8876850000000003	3.03587	0.0165708	0.00716173	0.173863	0.103059
chr22	20581695	20581794	5578682	0	+	0.50505	(0.49,0.53]	chr22	604320	61	INTRON	INTRON	MED15	ENSG00000099917.17	ENST00000292733.11:ENST00000263205.11:ENST00000492381.5:ENST00000489651.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	4	27	2	2.7395	2.8876850000000003	3.03587	0.0165708	0.00716173	0.173863	0.103059
chr2	235536635	235536735	810032	0	+	0.52	(0.49,0.53]	chr2	90201	414	INTRON	INTRON	AGAP1	ENSG00000157985.19	ENST00000304032.13:ENST00000336665.9:ENST00000635100.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	10	56	2	2.42655	2.88718	3.34781	0.0124099	6.05392e-4	0.140581	0.0301014
chrX	151973411	151973505	5909092	0	-	0.531915	(0.53,0.59]	chrX	639200	9	INTRON	INTRON	GABRE	ENSG00000102287.19	ENST00000370328.4:ENST00000441219.5:ENST00000417300.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	32	2	2.77687	2.887045	2.99722	0.0152101	0.0076726	0.160322	0.122604
chr16	85574849	85574949	4748203	0	+	0.58	(0.53,0.59]	chr16	486030	181	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	12	87	2	2.77376	2.88699	3.00022	0.00345871	0.00225207	0.0802644	0.053148
chr17	82260433	82260532	5106689	0	-	0.454545	(0.453,0.49]	chr17	537407	45	INTRON	INTRON	CSNK1D	ENSG00000141551.14	ENST00000314028.10:ENST00000392334.6	protein_coding	protein_coding	protein_coding	protein_coding	42	213	2	2.0257	2.88678	3.74786	0.013469	1.69038e-5	0.148115	0.00348402
chr21	46192627	46192723	5570375	0	-	0.5	(0.49,0.53]	chr21	602949	8	EXON_MRNA	EXON_MRNA:INTRON	LSS	ENSG00000160285.15	ENST00000491729.1:ENST00000457828.6:ENST00000474319.1:ENST00000522411.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	40	238	2	2.49438	2.88672	3.27906	0.002945	2.35734e-4	0.0730389	0.0137925
chr18	77984822	77984917	5208391	0	-	0.452632	(0.42,0.453]	chr18	546958	7	INTRON	INTRON	LINC01029:RP11-671C19.2	ENSG00000265843.3:ENSG00000264334.1	ENST00000669341.1:ENST00000671271.1:ENST00000667842.1:ENST00000582805.1:ENST00000656930.1:ENST00000579480.1	lncRNA	lncRNA	lncRNA	lncRNA	76	382	2	2.01743	2.884435	3.75144	0.0113516	1.07016e-5	0.134463	0.00255608
chr22	20114390	20114473	5643678	0	-	0.518072	(0.49,0.53]	chr22	612338	2	SS5_PROX	SS5_PROX:INTRON	TRMT2A	ENSG00000099899.15	ENST00000252136.12:ENST00000439169.2:ENST00000494820.5:ENST00000471040.5:ENST00000488335.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	6	36	2	2.77229	2.88305	2.99381	0.00863628	0.00458732	0.116839	0.0931638
chrX	154776798	154776867	5786643	0	+	0.391304	(0.387,0.42]	chrX	629090	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:EXON_LNCRNA	DKC1	ENSG00000130826.18	ENST00000369550.10:ENST00000492372.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	10	48	2	2.30828	2.882145	3.45601	0.0166189	4.33528e-4	0.166833	0.0248154
chr16	85568554	85568654	4748140	0	+	0.5	(0.49,0.53]	chr16	486030	118	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	12	66	2	2.38973	2.88146	3.37319	0.0114979	4.11737e-4	0.136002	0.0240241
chr19	1415940	1416040	5212743	0	+	0.45	(0.42,0.453]	chr19	548022	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	DAZAP1	ENSG00000071626.17	ENST00000336761.10:ENST00000233078.9:ENST00000592522.5:ENST00000586579.5:ENST00000587079.5:ENST00000592453.2:ENST00000590419.5:ENST00000587833.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	10	52	2	2.43635	2.88044	3.32453	0.0119355	6.83227e-4	0.139055	0.0322242
chr17	78127274	78127374	5100023	0	-	0.55	(0.53,0.59]	chr17	535785	3	SS3_PROX	SS3_PROX:INTRON	TMC6	ENSG00000141524.17	ENST00000590602.6:ENST00000593044.5:ENST00000589553.5:ENST00000592063.5:ENST00000588792.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	8	67	2	2.359	2.87913	3.39926	0.0183253	0.00107331	0.18198	0.0336795
chr19	4052977	4053076	5311768	0	-	0.575758	(0.53,0.59]	chr19	566837	44	INTRON	INTRON	ZBTB7A	ENSG00000178951.9	ENST00000601588.1	protein_coding	protein_coding	protein_coding	protein_coding	8	67	2	2.359	2.87913	3.39926	0.0183253	0.00107331	0.18198	0.0336795
chr16	89300530	89300629	4845232	0	-	0.50505	(0.49,0.53]	chr16	501082	90	INTRON	INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000644784.1	protein_coding	protein_coding	protein_coding	protein_coding	4	26	2	2.87053	2.878345	2.88616	0.0111889	0.0111538	0.1475	0.132766
chr1	634181	634278	17	0	+	0.42268	(0.42,0.453]	chr1	2	6	EXON_PSEUDO	EXON_PSEUDO	MTATP6P1	ENSG00000248527.1	ENST00000514057.1	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	26	128	2	2.65619	2.87775	3.09931	0.00262003	4.51151e-4	0.058355	0.0253751
chr19	49102911	49103007	5286515	0	+	0.583333	(0.53,0.59]	chr19	561364	9	UTR3	UTR3:EXON_MRNA:INTRON	SNRNP70	ENSG00000104852.15	ENST00000601065.5:ENST00000598441.6:ENST00000401730.5:ENST00000221448.9:ENST00000595231.5:ENST00000544278.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	14	96	2	2.41606	2.8759249999999996	3.33579	0.0103556	4.01881e-4	0.128925	0.0239058
chr13	113851036	113851136	4189666	0	-	0.4	(0.387,0.42]	chr13	427157	26	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	32	145	2	2.79488	2.871765	2.94865	0.00132924	6.92203e-4	0.0384966	0.0324374
chrX	151974069	151974169	5909099	0	-	0.5	(0.49,0.53]	chrX	639201	1	SS5_PROX	SS5_PROX:INTRON	GABRE	ENSG00000102287.19	ENST00000370328.4:ENST00000441219.5:ENST00000417300.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	14	75	2	2.52046	2.86542	3.21038	0.00688363	6.13965e-4	0.101769	0.0304021
chr19	28613634	28613733	5255091	0	+	0.515152	(0.49,0.53]	chr19	555733	13	EXON_LNCRNA	EXON_LNCRNA	AC079466.1	ENSG00000266976.3	ENST00000587961.1	lncRNA	lncRNA	lncRNA	lncRNA	16	85	2	2.54964	2.864845	3.18005	0.00559217	5.74715e-4	0.090197	0.028851
chr17	82149063	82149163	5106149	0	-	0.49	(0.453,0.49]	chr17	537322	133	INTRON	INTRON	CCDC57	ENSG00000176155.19	ENST00000582040.1	protein_coding	processed_transcript	protein_coding	processed_transcript	6	33	2	2.71277	2.8643799999999997	3.01599	0.0100032	0.0044713	0.127467	0.0912959
chr1	23640	23739	268737	0	-	0.454545	(0.453,0.49]	chr1	32185	49	INTRON	INTRON	WASH7P	ENSG00000227232.5	ENST00000488147.1	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	4	25	2	2.69123	2.86287	3.03451	0.0195677	0.00705516	0.188189	0.102773
chr21	45507260	45507360	5537775	0	+	0.75	(0.59,1]	chr21	598990	3	SS3_PROX	SS3_PROX:INTRON	COL18A1	ENSG00000182871.16	ENST00000651438.1	protein_coding	protein_coding	protein_coding	protein_coding	8	107	2	2.77692	2.86184	2.94676	0.00877174	0.00844118	0.127279	0.117677
chr9	133274561	133274661	3239189	0	-	0.54	(0.53,0.59]	chr9	319037	406	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	6	44	2	2.6927	2.86048	3.02826	0.0116387	0.00390627	0.136721	0.0855637
chr22	49576007	49576107	5681333	0	-	0.44	(0.42,0.453]	chr22	617478	1344	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	8	42	2	2.40805	2.8603199999999998	3.31259	0.0162114	0.0010316	0.165161	0.0414678
chr15	34527338	34527435	4527770	0	-	0.381443	(0.357,0.387]	chr15	460992	24	UTR3	UTR3:EXON_MRNA	GOLGA8B	ENSG00000215252.12	ENST00000683415.1:ENST00000569100.5:ENST00000484716.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	29	2	2.80642	2.85976	2.9131	0.00966979	0.00554651	0.138945	0.0896962
chr1	1220672	1220769	272304	0	-	0.515464	(0.49,0.53]	chr1	32721	19	EXON_MRNA	EXON_MRNA:INTRON	SDF4	ENSG00000078808.19	ENST00000660930.1:ENST00000360001.12:ENST00000494748.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	35	2	2.63123	2.85806	3.08489	0.0126073	0.00343451	0.141835	0.0798938
chr17	82147467	82147567	5106133	0	-	0.53	(0.49,0.53]	chr17	537322	117	INTRON	INTRON	CCDC57	ENSG00000176155.19	ENST00000582040.1	protein_coding	processed_transcript	protein_coding	processed_transcript	10	56	2	2.80752	2.856915	2.90631	0.00418738	0.00292037	0.075862	0.0725121
chr16	85573250	85573350	4748187	0	+	0.55	(0.53,0.59]	chr16	486030	165	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	14	109	2	2.3734	2.85625	3.3391	0.00997052	6.56398e-4	0.141165	0.025294
chr17	43271319	43271419	5047397	0	-	0.55	(0.53,0.59]	chr17	528479	375	INTRON	INTRON	CCDC200	ENSG00000236383.8	ENST00000615433.2	protein_coding	protein_coding	protein_coding	protein_coding	136	881	2	2.2432	2.85475	3.4663	0.00638763	4.4131e-5	0.0967176	0.00636881
chr22	49617005	49617105	5681743	0	-	0.62	(0.59,1]	chr22	617478	1754	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	8	104	2	2.6556	2.85456	3.05352	0.0165184	0.00412732	0.166833	0.0891928
chr16	89304803	89304902	4845275	0	-	0.535354	(0.53,0.59]	chr16	501083	2	SS5_PROX	SS5_PROX:INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000644784.1	protein_coding	protein_coding	protein_coding	protein_coding	4	32	2	2.78167	2.8532349999999997	2.9248	0.0137938	0.0105404	0.16136	0.128925
chr3	46990718	46990818	1089180	0	+	0.56	(0.53,0.59]	chr3	120195	1	SS3_PROX	SS3_PROX:INTRON	NBEAL2	ENSG00000160796.18	ENST00000450053.8:ENST00000651747.1	protein_coding	protein_coding	protein_coding	protein_coding	4	32	2	2.78167	2.8532349999999997	2.9248	0.0137938	0.0105404	0.16136	0.128925
chr19	41265521	41265621	5272978	0	+	0.57	(0.53,0.59]	chr19	558993	4	SS5_PROX	SS5_PROX:INTRON	HNRNPUL1	ENSG00000105323.17	ENST00000352456.7:ENST00000595018.5:ENST00000599719.5:ENST00000392006.8:ENST00000595196.5:ENST00000601336.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	4	31	2	2.61202	2.853015	3.09401	0.0224417	0.00581208	0.199116	0.105711
chr1	32366322	32366422	319937	0	-	0.49	(0.453,0.49]	chr1	40297	18	UTR3	UTR3:EXON_MRNA	BSDC1	ENSG00000160058.19	ENST00000455895.7:ENST00000444377.5:ENST00000341071.11:ENST00000419121.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	6	33	2	2.7850799999999998	2.8483349999999996	2.91159	0.00819717	0.00618097	0.112384	0.109792
chr6	31741386	31741486	2090585	0	+	0.5	(0.49,0.53]	chr6	212197	1	SS5_PROX	SS5_PROX:INTRON	MSH5:MSH5-SAPCD1	ENSG00000204410.16:ENSG00000255152.8	ENST00000482280.1:ENST00000463094.5:ENST00000650702.1:ENST00000493662.6:ENST00000423982.6	protein_coding	retained_intron	protein_coding	retained_intron:nonsense_mediated_decay:processed_transcript	4	26	2	2.7395	2.8475349999999997	2.95557	0.0165708	0.00890647	0.173863	0.117867
chr21	9819125	9819224	5543955	0	-	0.525253	(0.49,0.53]	chr21	600017	24	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	16	84	2	2.54964	2.84718	3.14472	0.00559217	6.57813e-4	0.090197	0.0314329
chr3	128490369	128490469	1148368	0	+	0.59	(0.53,0.59]	chr3	126004	3	SS5_PROX	SS5_PROX:INTRON	GATA2-AS1	ENSG00000244300.3	ENST00000464242.1:ENST00000669945.1	lncRNA	lncRNA	lncRNA	lncRNA	4	31	2	2.6968	2.84701	2.99722	0.0184215	0.0076726	0.178915	0.122604
chr19	28613534	28613634	5255090	0	+	0.41	(0.387,0.42]	chr19	555733	12	EXON_LNCRNA	EXON_LNCRNA	AC079466.1	ENSG00000266976.3	ENST00000587961.1	lncRNA	lncRNA	lncRNA	lncRNA	22	97	2	2.54307	2.8458	3.14853	0.00407951	4.64781e-4	0.0749412	0.0256793
chr22	49617305	49617405	5681746	0	-	0.6	(0.59,1]	chr22	617478	1757	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	6	80	2	2.8008	2.8445600000000004	2.88832	0.0155255	0.00866773	0.162047	0.129317
chr16	85576648	85576748	4748221	0	+	0.43	(0.42,0.453]	chr16	486030	199	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	14	71	2	2.79603	2.84252	2.88901	0.00290808	0.0020608	0.0627964	0.0604665
chr11	65428283	65428383	3572480	0	+	0.52	(0.49,0.53]	chr11	355026	56	EXON_LNCRNA	EXON_LNCRNA	NEAT1	ENSG00000245532.9	ENST00000501122.2	lncRNA	lncRNA	lncRNA	lncRNA	12	64	2	2.5252	2.842435	3.15967	0.00787442	9.25252e-4	0.1101	0.0383743
