chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr19	38838530	38838598	5355342	0	-	0.544118	(0.53,0.586]	chr19	574157	3	CDS	CDS:UTR3:EXON_MRNA	HNRNPL	ENSG00000104824.18	ENST00000221419.10:ENST00000647557.1:ENST00000595443.5:ENST00000388749.7:ENST00000601449.5:ENST00000597731.1:ENST00000600873.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	18	37	2	2.13913	2.21364	2.28815	0.011271	0.00779585	0.153668	0.0698978
chr17	21000969	21001067	5013955	0	-	0.489796	(0.45,0.49]	chr17	523342	15	UTR3	UTR3:EXON_MRNA	USP22	ENSG00000124422.12	ENST00000261497.9	protein_coding	protein_coding	protein_coding	protein_coding	42	67	2	1.94722	2.2109	2.47458	0.0110917	0.00207228	0.153668	0.0338273
chr10	73250851	73250951	3452502	0	-	0.45	(0.42,0.45]	chr10	339708	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:EXON_LNCRNA:INTRON	MRPS16	ENSG00000182180.14	ENST00000479005.1:ENST00000372945.8:ENST00000372940.3:ENST00000471251.5:ENST00000473427.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	12	20	2	2.13973	2.21071	2.28169	0.020486	0.018349	0.198919	0.114249
chr5	32125413	32125512	1924202	0	-	0.434343	(0.42,0.45]	chr5	195857	8	UTR3	UTR3:EXON_MRNA	GOLPH3	ENSG00000113384.14	ENST00000265070.7	protein_coding	protein_coding	protein_coding	protein_coding	12	20	2	2.13973	2.21071	2.28169	0.020486	0.018349	0.198919	0.114249
chr6	67881055	67881154	2299052	0	-	0.515152	(0.49,0.53]	chr6	231969	7	EXON_LNCRNA	EXON_LNCRNA	RP11-301G19.1	ENSG00000227706.4	ENST00000652869.1:ENST00000662821.1:ENST00000660755.1	lncRNA	lncRNA	lncRNA	lncRNA	96	161	2	1.95013	2.208265	2.4664	0.00667796	0.00102747	0.121415	0.023073
chr6	34287854	34287954	2268177	0	-	0.37	(0.36,0.39]	chr6	228971	83	UTR3	UTR3:EXON_MRNA	NUDT3:RPS10-NUDT3	ENSG00000272325.2:ENSG00000270800.3	ENST00000607016.2:ENST00000639725.1:ENST00000639877.1	protein_coding	protein_coding	protein_coding	protein_coding	34	50	2	2.14923	2.206815	2.2644	0.0100008	0.00457479	0.103068	0.0810988
chr12	54292654	54292745	3954391	0	-	0.593407	(0.586,1]	chr12	403648	3	CDS	CDS:EXON_MRNA	NFE2	ENSG00000123405.14	ENST00000435572.7:ENST00000312156.8:ENST00000540264.2:ENST00000553070.5	protein_coding	protein_coding	protein_coding	protein_coding	16	50	2	2.11524	2.20604	2.29684	0.0116593	0.00645921	0.118939	0.0888365
chr19	1269337	1269410	5212163	0	+	0.671233	(0.586,1]	chr19	547845	2	UTR5	UTR5:EXON_MRNA	CIRBP	ENSG00000099622.14	ENST00000585630.5:ENST00000589686.5:ENST00000593093.5:ENST00000413636.6:ENST00000320936.9:ENST00000589235.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	16	50	2	2.18311	2.206015	2.22892	0.00947884	0.00803635	0.142306	0.0711288
chr2	197486675	197486767	1005116	0	-	0.369565	(0.36,0.39]	chr2	110427	2	UTR3	UTR3:EXON_MRNA	HSPD1	ENSG00000144381.18	ENST00000388968.8:ENST00000345042.6:ENST00000678545.1:ENST00000676933.1:ENST00000476746.6:ENST00000678969.1:ENST00000418022.2:ENST00000461097.2:ENST00000678761.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	16	24	2	2.09567	2.205435	2.3152	0.0178718	0.0129764	0.189214	0.0952752
chr19	10391466	10391550	5325148	0	-	0.607143	(0.586,1]	chr19	569549	5	UTR3	UTR3:EXON_MRNA	CDC37	ENSG00000105401.9	ENST00000222005.7:ENST00000591248.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	24	75	2	1.95033	2.2053599999999998	2.46039	0.0134767	0.00217624	0.167573	0.0342892
chr20	2461694	2461755	5448134	0	-	0.52459	(0.49,0.53]	chr20	588447	2	UTR3	UTR3:EXON_MRNA	SNRPB	ENSG00000125835.19	ENST00000438552.6:ENST00000381342.7:ENST00000474384.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	20	35	2	2.15149	2.202995	2.2545	0.0104695	0.00942799	0.14947	0.0780267
chr11	62852581	62852681	3691668	0	-	0.44	(0.42,0.45]	chr11	371793	7	EXON_MRNA	EXON_MRNA:EXON_LNCRNA:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNHG1	ENSG00000255717.7	ENST00000539921.6:ENST00000538654.6:ENST00000537068.5:ENST00000541578.6:ENST00000537024.6:ENST00000663967.1:ENST00000668048.1:ENST00000660547.1:ENST00000537869.5:ENST00000664307.1:ENST00000656268.1:ENST00000663237.1:ENST00000544550.6:ENST00000671236.1:ENST00000653690.1:ENST00000661936.1:ENST00000539975.5:ENST00000545920.2:ENST00000537965.6:ENST00000662400.1:ENST00000663092.1:ENST00000545440.5:ENST00000541615.5:ENST00000538266.5	lncRNA	retained_intron	lncRNA	retained_intron:lncRNA	68	106	2	1.67787	2.2006550000000002	2.72344	0.0204576	4.7972e-4	0.198919	0.0147649
chr18	46091681	46091766	5187953	0	-	0.435294	(0.42,0.45]	chr18	545129	1	CDS	CDS:UTR3:EXON_MRNA	ATP5F1A	ENSG00000152234.16	ENST00000398752.11:ENST00000282050.6:ENST00000586592.5:ENST00000590665.5:ENST00000590448.5:ENST00000585650.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	10	17	2	2.15902	2.198525	2.23803	0.0317898	0.0192082	0.194884	0.155658
chr10	97432524	97432616	3331361	0	+	0.663043	(0.586,1]	chr10	329015	1	UTR3	UTR3:EXON_MRNA:EXON_LNCRNA	PGAM1	ENSG00000171314.9	ENST00000334828.6:ENST00000467867.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	14	44	2	2.1026	2.1980399999999998	2.29348	0.0142504	0.00759587	0.169458	0.0693414
chr17	81707240	81707332	4970528	0	+	0.73913	(0.586,1]	chr17	517162	1	UTR3	UTR3:EXON_MRNA	MRPL12	ENSG00000262814.8	ENST00000333676.8	protein_coding	protein_coding	protein_coding	protein_coding	12	38	2	2.08962	2.197645	2.30567	0.0173607	0.00899588	0.138471	0.110111
chr1	944594	944693	271716	0	-	0.686869	(0.586,1]	chr1	32560	5	UTR3	UTR3:EXON_MRNA	NOC2L	ENSG00000188976.11	ENST00000327044.7:ENST00000483767.5:ENST00000477976.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	12	38	2	2.15668	2.1976	2.23852	0.0144065	0.0109957	0.169458	0.0866508
chr19	41306847	41306941	5273408	0	+	0.531915	(0.53,0.586]	chr19	559074	4	UTR3	UTR3:EXON_MRNA	HNRNPUL1	ENSG00000105323.17	ENST00000352456.7:ENST00000595018.5:ENST00000392006.8:ENST00000595196.5:ENST00000595806.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	26	52	2	2.19244	2.196485	2.20053	0.00699378	0.0063368	0.117688	0.0676789
chr8	100918904	100919004	2954142	0	-	0.39	(0.36,0.39]	chr8	290383	25	UTR3	UTR3:EXON_MRNA	YWHAZ	ENSG00000164924.18	ENST00000395958.6:ENST00000457309.2:ENST00000395956.7:ENST00000353245.7	protein_coding	protein_coding	protein_coding	protein_coding	88	125	2	1.718	2.196355	2.67471	0.0169143	5.76158e-4	0.183936	0.0162955
chr15	43792295	43792376	4439748	0	+	0.679012	(0.586,1]	chr15	452097	5	UTR5	UTR5:EXON_MRNA	SERF2	ENSG00000140264.21	ENST00000381359.5:ENST00000249786.9:ENST00000409960.6:ENST00000486144.1:ENST00000339624.9:ENST00000403425.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	76	244	2	1.64734	2.196335	2.74533	0.018016	2.34354e-4	0.190045	0.00982853
chr19	35648322	35648403	5263365	0	+	0.54321	(0.53,0.586]	chr19	557185	1	UTR5	UTR5:EXON_MRNA	COX6B1	ENSG00000126267.11	ENST00000649813.2	protein_coding	protein_coding	protein_coding	protein_coding	66	131	2	1.77889	2.19475	2.61061	0.0135732	5.51781e-4	0.168243	0.0159893
chr22	42585494	42585592	5675304	0	-	0.479592	(0.45,0.49]	chr22	616930	19	UTR3	UTR3:EXON_MRNA	POLDIP3	ENSG00000100227.18	ENST00000348657.6:ENST00000252115.10	protein_coding	protein_coding	protein_coding	protein_coding	14	24	2	2.02746	2.1938649999999997	2.36027	0.0300298	0.00839227	0.149809	0.134695
chr22	21642436	21642523	5580622	0	+	0.62069	(0.586,1]	chr22	604548	1	CDS	CDS:EXON_MRNA	SDF2L1	ENSG00000128228.5	ENST00000248958.5:ENST00000466935.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	32	2	2.16044	2.193685	2.22693	0.0174232	0.0145339	0.169458	0.110203
chr19	1009998	1010085	5304438	0	-	0.609195	(0.586,1]	chr19	565196	5	UTR3	UTR3:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TMEM259	ENSG00000182087.14	ENST00000593068.7:ENST00000592590.6:ENST00000592618.5:ENST00000356663.8	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	10	32	2	2.13607	2.19096	2.24585	0.0190144	0.0135	0.194318	0.0964622
chr12	124912497	124912595	4038923	0	-	0.510204	(0.49,0.53]	chr12	413714	8	CDS	CDS:EXON_MRNA:SS3_PROX:INTRON	UBC	ENSG00000150991.15	ENST00000538617.5:ENST00000339647.6:ENST00000546120.2	protein_coding	protein_coding	protein_coding	protein_coding	72	121	2	1.78532	2.1900250000000003	2.59473	0.0135401	6.94323e-4	0.168211	0.0183067
chr1	31907295	31907392	319187	0	-	0.494845	(0.49,0.53]	chr1	40166	10	UTR3	UTR3:EXON_MRNA:INTRON	RP11-84A19.4:PTP4A2	ENSG00000269967.1:ENSG00000184007.22	ENST00000602889.1:ENST00000647444.2:ENST00000602725.5	protein_coding	protein_coding	protein_coding:lncRNA	protein_coding:lncRNA	16	28	2	2.01676	2.18917	2.36158	0.0202911	0.00864559	0.198108	0.0749489
chr11	119095394	119095467	3756528	0	-	0.589041	(0.586,1]	chr11	378931	1	UTR5	UTR5:EXON_MRNA	H2AX	ENSG00000188486.3	ENST00000530167.1:ENST00000375167.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	30	90	2	2.18381	2.18655	2.18929	0.00493434	0.00486441	0.105922	0.0545108
chr16	176996	177064	4627119	0	+	0.661765	(0.586,1]	chr16	472250	2	CDS	CDS:EXON_MRNA	HBA1	ENSG00000206172.8	ENST00000320868.9	protein_coding	protein_coding	protein_coding	protein_coding	270	829	2	1.75566	2.186345	2.61703	0.00923855	2.66775e-4	0.139761	0.0106685
chr11	1753128	1753221	3639357	0	-	0.698925	(0.586,1]	chr11	364582	5	UTR3	UTR3:EXON_MRNA	CTSD	ENSG00000117984.15	ENST00000236671.7	protein_coding	protein_coding	protein_coding	protein_coding	28	88	2	1.78475	2.18553	2.58631	0.0200178	0.00110534	0.197211	0.0238695
chr11	57741595	57741695	3560977	0	+	0.69	(0.586,1]	chr11	352569	1	CDS_START	CDS_START:CDS:EXON_MRNA:INTRON	TMX2-CTNND1:SELENOH	ENSG00000288534.1:ENSG00000211450.10	ENST00000673781.1:ENST00000622257.4:ENST00000534355.6:ENST00000533321.1:ENST00000388857.8:ENST00000528798.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	8	26	2	2.15243	2.18524	2.21805	0.0232982	0.0197342	0.196164	0.133836
chr2	96861090	96861181	919094	0	-	0.725275	(0.586,1]	chr2	102979	5	CDS	CDS:EXON_MRNA	SEMA4C	ENSG00000168758.11	ENST00000305476.10:ENST00000482925.5:ENST00000467747.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	8	26	2	2.15243	2.18524	2.21805	0.0232982	0.0197342	0.196164	0.133836
chr22	19724108	19724193	5576154	0	+	0.8	(0.586,1]	chr22	603900	4	CDS	CDS:UTR3:EXON_MRNA	SEPT5-GP1BB:SEPTIN5:GP1BB	ENSG00000284874.1:ENSG00000184702.20:ENSG00000203618.6	ENST00000431044.5:ENST00000470814.1:ENST00000366425.4	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	8	26	2	2.15243	2.18524	2.21805	0.0232982	0.0197342	0.196164	0.133836
chr19	28613235	28613335	5255087	0	+	0.44	(0.42,0.45]	chr19	555733	9	EXON_LNCRNA	EXON_LNCRNA	AC079466.1	ENSG00000266976.3	ENST00000587961.1	lncRNA	lncRNA	lncRNA	lncRNA	42	64	2	1.91972	2.183685	2.44765	0.0122827	0.00244548	0.160535	0.0368613
chr1	11023638	11023735	14074	0	+	0.360825	(0.36,0.39]	chr1	2028	5	UTR3	UTR3:EXON_MRNA	TARDBP	ENSG00000120948.19	ENST00000240185.8:ENST00000315091.7	protein_coding	protein_coding	protein_coding	protein_coding	20	29	2	2.00096	2.1814400000000003	2.36192	0.0188378	0.0085343	0.194318	0.0743081
chr1	30732662	30732759	315943	0	-	0.639175	(0.586,1]	chr1	39838	3	UTR3	UTR3:EXON_MRNA	LAPTM5	ENSG00000162511.8	ENST00000294507.4	protein_coding	protein_coding	protein_coding	protein_coding	8	26	2	2.0405	2.1812500000000004	2.322	0.0314362	0.0145918	0.169458	0.155004
chr8	144790354	144790412	3016572	0	-	0.517241	(0.49,0.53]	chr8	294731	1	CDS	CDS:UTR3:EXON_MRNA:EXON_LNCRNA	RPL8	ENSG00000161016.18	ENST00000534781.1:ENST00000531975.5:ENST00000529163.5:ENST00000526668.5:ENST00000528957.6:ENST00000394920.6:ENST00000262584.7:ENST00000532702.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	104	175	2	1.67645	2.180175	2.6839	0.0168292	3.5945e-4	0.183296	0.0124252
chr17	76565154	76565251	4958824	0	+	0.587629	(0.586,1]	chr17	515675	22	EXON_LNCRNA	EXON_LNCRNA	SNHG16	ENSG00000163597.15	ENST00000493536.6:ENST00000661348.1	lncRNA	lncRNA	lncRNA	lncRNA	20	61	2	2.04936	2.179345	2.30933	0.0115873	0.00470818	0.15408	0.0524363
chr7	76327095	76327194	2640998	0	-	0.333333	(0.33,0.36]	chr7	264065	4	UTR3	UTR3:EXON_MRNA	YWHAG	ENSG00000170027.7	ENST00000307630.5	protein_coding	protein_coding	protein_coding	protein_coding	38	52	2	1.99089	2.178125	2.36536	0.0112237	0.00442262	0.153668	0.0508741
chr6	158766228	158766326	2391181	0	-	0.193878	[0,0.29]	chr6	240010	6	UTR3	UTR3:EXON_MRNA	EZR	ENSG00000092820.18	ENST00000337147.11:ENST00000392177.8:ENST00000367075.4	protein_coding	protein_coding	protein_coding	protein_coding	22	30	2	2.15766	2.177455	2.19725	0.0138782	0.0112151	0.153668	0.0981556
chr19	55674345	55674438	5296892	0	+	0.623656	(0.586,1]	chr19	563822	4	UTR3	UTR3:EXON_MRNA	U2AF2	ENSG00000063244.13	ENST00000450554.6:ENST00000308924.9	protein_coding	protein_coding	protein_coding	protein_coding	18	56	2	1.90123	2.1767250000000002	2.45222	0.0203166	0.00316338	0.198108	0.0421737
chr12	6748455	6748547	3903024	0	-	0.423913	(0.42,0.45]	chr12	397884	6	UTR3	UTR3:EXON_MRNA	MLF2	ENSG00000089693.11	ENST00000203630.10	protein_coding	protein_coding	protein_coding	protein_coding	34	52	2	1.84777	2.1764	2.50503	0.0180484	0.00241182	0.190045	0.0365058
chr1	42667350	42667419	63582	0	+	0.536232	(0.53,0.586]	chr1	9328	1	CDS_STOP	CDS_STOP:CDS:UTR3:EXON_MRNA	PPIH	ENSG00000171960.12	ENST00000372550.6:ENST00000678038.1:ENST00000304979.8:ENST00000678803.1:ENST00000677307.1:ENST00000677356.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	18	36	2	2.06242	2.1752849999999997	2.28815	0.014418	0.00779585	0.169458	0.0698978
chr19	10391382	10391466	5325147	0	-	0.690476	(0.586,1]	chr19	569549	4	UTR3	UTR3:EXON_MRNA	CDC37	ENSG00000105401.9	ENST00000222005.7:ENST00000591248.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	20	62	2	1.88196	2.175005	2.46805	0.0195627	0.00261648	0.196164	0.0383596
chr1	112701539	112701639	409483	0	-	0.62	(0.586,1]	chr1	50170	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA	RHOC	ENSG00000155366.17	ENST00000369633.6:ENST00000369642.7:ENST00000339083.12:ENST00000285735.6:ENST00000369638.6:ENST00000369632.6	protein_coding	protein_coding	protein_coding	protein_coding	22	67	2	1.97124	2.173185	2.37513	0.0136162	0.00332286	0.168249	0.0438655
chr22	41680243	41680303	5673544	0	-	0.483333	(0.45,0.49]	chr22	616695	1	CDS	CDS:UTR3:EXON_MRNA:EXON_LNCRNA	SNU13	ENSG00000100138.15	ENST00000401959.6:ENST00000215956.10:ENST00000402458.1:ENST00000649722.1:ENST00000488571.2	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay:processed_transcript	16	26	2	2.08692	2.17301	2.2591	0.0171095	0.0132487	0.18562	0.0960515
chr5	179614366	179614461	2047716	0	-	0.305263	(0.29,0.33]	chr5	207998	3	UTR3	UTR3:EXON_MRNA	HNRNPH1	ENSG00000169045.17	ENST00000393432.8:ENST00000356731.9:ENST00000442819.6:ENST00000502904.5:ENST00000514332.5:ENST00000515481.5:ENST00000510678.5:ENST00000329433.10	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	32	43	2	1.90247	2.17293	2.44339	0.0174299	0.0040337	0.186647	0.0481328
chr16	28836355	28836445	4681046	0	+	0.677778	(0.586,1]	chr16	479116	2	UTR3	UTR3:EXON_MRNA	ATXN2L	ENSG00000168488.19	ENST00000336783.9	protein_coding	protein_coding	protein_coding	protein_coding	24	74	2	1.85209	2.1719600000000003	2.49183	0.018346	0.00192424	0.191494	0.0321927
chr16	1788902	1788997	4631314	0	+	0.684211	(0.586,1]	chr16	473379	3	UTR3	UTR3:EXON_MRNA	NUBP2	ENSG00000095906.17	ENST00000568834.5:ENST00000262302.14	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	14	43	2	2.17007	2.17088	2.17169	0.0114708	0.0113667	0.15408	0.0882284
chr17	82079242	82079280	5105760	0	-	0.578947	(0.53,0.586]	chr17	537160	1	CDS	CDS:EXON_MRNA	FASN	ENSG00000169710.9	ENST00000306749.4:ENST00000584610.2	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	26	53	2	1.86783	2.1687849999999997	2.46974	0.0207948	0.0022114	0.124907	0.0716503
chr1	205713714	205713813	490397	0	-	0.464646	(0.45,0.49]	chr1	60994	10	UTR3	UTR3:EXON_MRNA	NUCKS1	ENSG00000069275.13	ENST00000367142.5	protein_coding	protein_coding	protein_coding	protein_coding	26	41	2	2.07497	2.168295	2.26162	0.0107615	0.00757629	0.152198	0.0693414
chr2	238238546	238238639	1031909	0	-	0.580645	(0.53,0.586]	chr2	113759	4	UTR3	UTR3:EXON_MRNA	HES6	ENSG00000144485.11	ENST00000272937.10:ENST00000409160.7	protein_coding	protein_coding	protein_coding	protein_coding	18	36	2	2.12096	2.166465	2.21197	0.0135405	0.00884759	0.138373	0.0965732
chr16	87830218	87830316	4842469	0	-	0.530612	(0.53,0.586]	chr16	500617	3	UTR3	UTR3:EXON_MRNA	SLC7A5	ENSG00000103257.9	ENST00000261622.5	protein_coding	protein_coding	protein_coding	protein_coding	40	77	2	2.03296	2.166445	2.29993	0.00764929	0.00317452	0.127815	0.0422846
chr12	6922800	6922899	3771725	0	+	0.565657	(0.53,0.586]	chr12	381396	1	UTR3	UTR3:EXON_MRNA	ENO2	ENSG00000111674.9	ENST00000229277.6	protein_coding	protein_coding	protein_coding	protein_coding	26	51	2	1.91209	2.166325	2.42056	0.0162918	0.00308907	0.179782	0.0416185
chr15	43793642	43793709	4439766	0	+	0.58209	(0.53,0.586]	chr15	452106	2	CDS	CDS:EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	SERF2	ENSG00000140264.21	ENST00000381359.5:ENST00000249786.9:ENST00000409960.6:ENST00000486144.1:ENST00000339624.9:ENST00000403425.5:ENST00000409614.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	24	47	2	2.02154	2.165615	2.30969	0.0123194	0.00514785	0.160698	0.0552706
chr4	674211	674247	1571215	0	-	0.611111	(0.586,1]	chr4	164744	1	CDS_START	CDS_START:CDS:EXON_MRNA:EXON_LNCRNA	ATP5ME	ENSG00000169020.10	ENST00000304312.5:ENST00000505852.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	26	79	2	1.887	2.164785	2.44257	0.0154219	0.00213623	0.175276	0.0340513
chr20	43673805	43673899	5426399	0	+	0.542553	(0.53,0.586]	chr20	585023	1	CDS	CDS:EXON_MRNA	MYBL2	ENSG00000101057.16	ENST00000217026.5	protein_coding	protein_coding	protein_coding	protein_coding	12	25	2	1.98996	2.16442	2.33888	0.0308072	0.00964109	0.152937	0.143625
chr1	11676878	11676948	287090	0	-	0.457143	(0.45,0.49]	chr1	35324	2	CDS	CDS:EXON_MRNA	MAD2L2	ENSG00000116670.15	ENST00000376692.9:ENST00000376669.9:ENST00000456915.1:ENST00000376664.10:ENST00000376655.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	17	2	2.10398	2.16241	2.22084	0.0352059	0.0199689	0.19687	0.165722
chr9	124861912	124861961	3219911	0	-	0.693878	(0.586,1]	chr9	316783	1	UTR5	UTR5:EXON_MRNA	RPL35	ENSG00000136942.15	ENST00000373570.8:ENST00000348462.6:ENST00000487431.1:ENST00000493018.5:ENST00000629845.1:ENST00000495728.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	88	268	2	1.71666	2.160075	2.60349	0.0136239	4.12556e-4	0.16827	0.013501
chr5	177442020	177442117	1905037	0	+	0.515464	(0.49,0.53]	chr5	193927	3	UTR3	UTR3:EXON_MRNA	GRK6	ENSG00000198055.11	ENST00000355472.10:ENST00000528793.5:ENST00000515666.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	20	35	2	1.95986	2.159955	2.36005	0.0235282	0.0050673	0.133921	0.106807
chr19	54103113	54103188	5294621	0	+	0.653333	(0.586,1]	chr19	563198	1	CDS	CDS:EXON_MRNA	NDUFA3	ENSG00000170906.16	ENST00000419113.5:ENST00000391762.5:ENST00000485876.6:ENST00000391763.3	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	12	37	2	2.07599	2.157255	2.23852	0.0183567	0.0109957	0.191494	0.0866508
chr2	231457721	231457800	1029666	0	-	0.392405	(0.39,0.42]	chr2	113355	2	CDS	CDS:EXON_MRNA	NCL	ENSG00000115053.17	ENST00000322723.9:ENST00000676514.1:ENST00000677703.1:ENST00000678828.1:ENST00000676798.1:ENST00000678246.1:ENST00000679348.1:ENST00000417652.6:ENST00000678729.1:ENST00000454824.6:ENST00000436894.2:ENST00000677786.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	18	27	2	2.09131	2.1571	2.22289	0.0154371	0.0142783	0.175317	0.100335
chr19	10829190	10829268	5229811	0	+	0.653846	(0.586,1]	chr19	551349	3	CDS	CDS:EXON_MRNA:PRIMIRNA	DNM2:MIR6793	ENSG00000079805.19:ENSG00000275640.1	ENST00000389253.9:ENST00000585892.5:ENST00000359692.10:ENST00000593203.1:ENST00000612376.1	miRNA	protein_coding	miRNA:protein_coding	protein_coding:retained_intron:primary_miRNA	18	54	2	2.13842	2.157045	2.17567	0.0096446	0.00841806	0.143625	0.0734543
chr19	28614830	28614929	5255103	0	+	0.414141	(0.39,0.42]	chr19	555733	25	EXON_LNCRNA	EXON_LNCRNA	AC079466.1	ENSG00000266976.3	ENST00000587961.1	lncRNA	lncRNA	lncRNA	lncRNA	46	66	2	1.92875	2.1570400000000003	2.38533	0.0114803	0.00307119	0.15408	0.0415181
chr10	103392193	103392283	3481050	0	-	0.366667	(0.36,0.39]	chr10	343860	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA	ATP5MK	ENSG00000173915.16	ENST00000369815.6:ENST00000309579.7:ENST00000369811.5	protein_coding	protein_coding	protein_coding	protein_coding	14	21	2	2.03969	2.15535	2.27101	0.0329212	0.0121579	0.159739	0.158655
chr17	82078694	82078784	5105754	0	-	0.711111	(0.586,1]	chr17	537158	5	UTR3	UTR3:EXON_MRNA	FASN	ENSG00000169710.9	ENST00000306749.4	protein_coding	protein_coding	protein_coding	protein_coding	46	136	2	1.91198	2.154825	2.39767	0.00947695	0.00151368	0.142306	0.028045
chr19	47750177	47750231	5285174	0	+	0.444444	(0.42,0.45]	chr19	560929	1	CDS	CDS:EXON_MRNA	NOP53	ENSG00000105373.19	ENST00000246802.10:ENST00000600410.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	12	20	2	1.92886	2.15208	2.3753	0.0465548	0.00993853	0.194006	0.145959
chr17	28573525	28573621	5016447	0	-	0.541667	(0.53,0.586]	chr17	523662	1	CDS_STOP	CDS_STOP:CDS:EXON_MRNA:INTRON	RP11-192H23.4:ALDOC	ENSG00000258472.9:ENSG00000109107.14	ENST00000481916.6:ENST00000395321.6:ENST00000226253.9	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	44	84	2	1.89983	2.15172	2.40361	0.0113572	0.00191739	0.153897	0.0321038
chr19	46775061	46775150	5366621	0	-	0.516854	(0.49,0.53]	chr19	576642	3	UTR3	UTR3:EXON_MRNA	SLC1A5	ENSG00000105281.12	ENST00000542575.6:ENST00000594991.5:ENST00000412532.6	protein_coding	protein_coding	protein_coding	protein_coding	102	169	2	1.617	2.15067	2.68434	0.0205093	3.6277e-4	0.199075	0.0125111
chr22	20112463	20112562	5643649	0	-	0.656566	(0.586,1]	chr22	612319	7	UTR3	UTR3:EXON_MRNA	TRMT2A	ENSG00000099899.15	ENST00000252136.12:ENST00000444845.5:ENST00000480339.1:ENST00000439169.2:ENST00000487378.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	18	54	2	2.02469	2.1492750000000003	2.27386	0.0139222	0.00601722	0.169458	0.0613318
chr15	72208616	72208707	4588689	0	-	0.461538	(0.45,0.49]	chr15	468683	1	CDS	CDS:EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	PKM	ENSG00000067225.19	ENST00000389093.7:ENST00000335181.10:ENST00000565154.6:ENST00000569857.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	50	76	2	1.91115	2.1488	2.38645	0.0111518	0.00253098	0.153668	0.0376527
chr19	12884513	12884606	5329942	0	-	0.591398	(0.586,1]	chr19	570674	2	UTR3	UTR3:EXON_MRNA	KLF1	ENSG00000105610.6	ENST00000264834.6	protein_coding	protein_coding	protein_coding	protein_coding	10	31	2	2.06965	2.1482900000000003	2.22693	0.022607	0.0145339	0.169458	0.132025
